FORMA|KEY|SIGL
elle|elle|g
avoit|avoit2|g
##|##
ensi|ensi|g
pardus|pardus|g
,|,|g
elle|elle|g
regretoit|regretoit|g
##|##
sa|sa|g
valor|valor|g
et|et|g
sa|sa|g
cortesie|cortesie|g
##|##
et|et|g
sa|sa|g
grant|grant4|g
bonté|bonté|g
;|;|g
puis_aprés|puis_aprés|g
##|##
plaignoit|plaignoit1|g
les|les1|g
autes|autes|g
dames|dames|g
et|et|g
##|##
damoiselles|damoiselles|g
de|de|g
son|son1|g
païs|païs|g
,|,|g
##|##
qu’|qu’|g
elle|elle|g
veoit|veoit|g
prises|prises|g
avec|avec|g
##|##
li|li3|g
et|et|g
menees|menees1|g
en|en|g
servaje|servaje|g
##|##
;|;|g
aprés|aprés1|g
plaignoit|plaignoit1|g
ses|ses|g
barons|barons3|g
et|et|g
##|##
ses|ses|g
chevaliers|chevaliers3|g
,|,|g
qu’|qu’|g
elle|elle|g
##|##
voit|voit|g
pris|pris4|g
et|et|g
liés|liés|g
;|;|g
ensement|ensement|g
##|##
plaignoit|plaignoit1|g
son|son1|g
païs|païs|g
et|et|g
sa|sa|g
##|##
contree|contree|g
,|,|g
qi|qi|g
ensi|ensi|g
estoit|estoit2|g
##|##
gastee|gastee|g
et|et|g
derobee|derobee|g
;|;|g
soi|soi|g
meïsmes|meïsmes4|g
##|##
plaignoit|plaignoit1|g
elle|elle|g
moult|moult|g
durement|durement|g
,|,|g
##|##
si|si|g
demencoit|demencoit|g
sa|sa|g
grant|grant4|g
biauté|biauté|g
##|##
et|et|g
sa|sa|g
grant|grant4|g
seignorie|seignorie|g
et|et|g
##|##
son|son1|g
grant|grant1|g
savoir|savoir|g
qi|qi|g
vait|vait|g
##|##
en|en|g
servaje|servaje|g
fenir|fenir|g
.|.|g
moult|moult|g
##|##
tenoit|tenoit|g
dame|dame|g
heleine|heleine|g
grant|grant1|g
duel|duel1|g
##|##
selonc_q’|selonc_q’|g
elle|elle|g
demonstroit|demonstroit|g
.|.|g
les|les1|g
##|##
dames|dames|g
et|et|g
les|les1|g
damoiselles|damoiselles|g
,|,|g
##|##
qi|qi|g
voient|voient|g
lor|lor2|g
dame|dame|g
qi|qi|g
##|##
tel|tel2|g
duel|duel1|g
demenoit|demenoit|g
,|,|g
ne|ne|g
##|##
demandoient|demandoient|g
se|se2|g
la|la|g
mort|mort|g
non|non|g
##|##
,|,|g
car|car|g
elle|elle1|g
voient|voient|g
lor|lor2|g
##|##
dame|dame|g
prise|prise2|g
et|et|g
mener|mener|g
en|en|g
##|##
servaje|servaje|g
fenir|fenir|g
.|.|g
moult|moult|g
demenoit|demenoit|g
##|##
dame|dame|g
heleine|heleine|g
grant|grant1|g
duel|duel1|g
selonc_q’|selonc_q’|g
##|##
elle|elle|g
demostroit|demostroit|g
.|.|g
les|les1|g
dames|dames|g
##|##
et|et|g
les|les1|g
damoiselles|damoiselles|g
qui|qui|g
voient|voient|g
##|##
lor|lor2|g
dame|dame|g
prise|prise2|g
et|et|g
mener|mener|g
##|##
en|en|g
servaje|servaje|g
,|,|g
et|et|g
lor|lor4|g
##|##
meïsmes|meïsmes9|g
ausi|ausi|g
;|;|g
aprés|aprés1|g
voient|voient|g
lor|lor1|g
##|##
pere|pere1|g
et|et|g
lor|lor2|g
mere|mere|g
et|et|g
##|##
lor|lor6|g
freres|freres1|g
et|et|g
lor|lor6|g
bairons|bairons3|g
##|##
et|et|g
lor|lor5|g
serors|serors|g
et|et|g
lor|lor6|g
##|##
amis|amis3|g
mener|mener|g
en|en|g
servaje|servaje|g
pris|pris4|g
##|##
et|et|g
lïés|lïés1|g
;|;|g
aprés|aprés|g
ce|ce1|g
voient|voient|g
##|##
le|le1|g
homes|homes1|g
qe|qe|g
lor|lor7|g
parens|parens|g
##|##
charnels|charnels1|g
estoient|estoient|g
ensi_com|ensi_com|g
dit|dit4|g
vos|vos|g
##|##
ai|ai1|g
elle|elle1|g
ne|ne|g
poient|poient1|g
parler|parler|g
##|##
,|,|g
por_ce_qe|por_ce_qe|g
paris|paris1|g
les|les4|g
avoit|avoit2|g
##|##
tos|tos1|g
fet|fet4|g
metre|metre|g
en|en|g
despart|despart|g
##|##
de|de|g
femes|femes|g
.|.|g
li|li|g
duel|duel|g
##|##
estoit|estoit1|g
mervoilleus|mervoilleus|g
et|et|g
pesmés|pesmés1|g
et|et|g
##|##
la|la|g
criee|criee|g
tel|tel6|g
qe|qe3|g
l_en|l_en|g
##|##
nen|nen|g
oïst|oïst|g
diex|diex2|g
tonant|tonant|g
.|.|g
##|##
quant|quant|g
paris|paris1|g
hoï|hoï2|g
conter|conter|g
la|la|g
##|##
vie|vie|g
qe|qe1|g
dame|dame|g
heleine|heleine|g
menoit|menoit|g
##|##
,|,|g
il|il|g
en|en|g
fu|fu|g
corrociéz|corrociéz1|g
##|##
moult|moult|g
estrangement|estrangement|g
.|.|g
il|il|g
ala|ala|g
##|##
à|à|g
li|li3|g
reconforter|reconforter|g
,|,|g
c’|c’|g
##|##
il|il|g
peüst|peüst|g
,|,|g
et|et|g
l’|l’4|g
##|##
oster|oster|g
-la|-la|g
de|de|g
son|son1|g
plor|plor|g
##|##
;|;|g
si|si|g
commensa|commensa|g
en_tel_mainiere|en_tel_mainiere|g
.|.|g
coment|coment|g
##|##
paris|paris1|g
ala|ala|g
reconforter|reconforter|g
dame|dame|g
heleine|heleine|g
##|##
et|et|g
les|les1|g
autres|autres3|g
dames|dames|g
"|"||g
##|##
dame|dame|g
,|,|g
fist|fist|g
il|il|g
,|,|g
##|##
qe|qe4|g
doit|doit|g
ce|ce|g
estre|estre2|g
qe|qe1|g
##|##
vos|vos1|g
fetes|fetes|g
?|?|g
volés|volés|g
vos|vos1|g
vos|vos|g
##|##
tuer|tuer|g
?|?|g
car|car|g
vostre|vostre|g
duel|duel|g
ne|ne|g
##|##
fine|fine|g
ni|ni|g
jor|jor|g
ni|ni|g
nuit|nuit|g
##|##
.|.|g
je|je|g
vos|vos|g
di|di|g
q’|q’1|g
##|##
il|il2|g
n’|n’|g
i|i|g
est|est|g
si|si|g
##|##
dur|dur|g
cuor|cuor1|g
qe|qe1|g
vos|vos1|g
ne|ne|g
##|##
feïsiéz|feïsiéz|g
plorer|plorer|g
de|de|g
pitez|pitez|g
.|.|g
##|##
ne|ne|g
fetes|fetes2|g
dame|dame|g
,|,|g
por|por|g
##|##
dieu|dieu1|g
!|!|g
reconforté|reconforté|g
vos|vos1|g
ni|ni|g
##|##
ne|ne|g
fetes|fetes2|g
tel|tel2|g
duel|duel1|g
!|!|g
##|##
"|"||g
.|.|g
puis_qe|puis_qe|g
paris|paris1|g
hot|hot|g
##|##
si|si|g
reconfortee|reconfortee|g
dame|dame|g
heleine|heleine|g
,|,|g
##|##
il|il|g
commensa|commensa|g
à|à|g
reconforter|reconforter|g
les|les1|g
##|##
autres|autres3|g
dames|dames|g
et|et|g
damoiseles|damoiseles1|g
,|,|g
##|##
si|si|g
lor|lor4|g
dist|dist|g
:|:|g
"|"||g
vos|vos1|g
##|##
qe|qe|g
ensi|ensi|g
est|est6|g
desconfortees|desconfortees|g
,|,|g
##|##
ne|ne|g
menees|menees|g
tel|tel2|g
duel|duel1|g
ne|ne|g
##|##
ne|ne|g
vos|vos|g
desconfortés|desconfortés|g
si|si|g
durement|durement|g
##|##
,|,|g
car|car|g
je|je|g
vos|vos|g
promet|promet|g
##|##
loialment|loialment|g
qe|qe3|g
vos|vos1|g
demoirés|demoirés|g
en|en|g
##|##
cestui|cestui3|g
païs|païs|g
plus|plus|g
aisieement|aisieement|g
et|et|g
##|##
miels|miels|g
qe|qe3|g
en|en|g
celui|celui3|g
où|où|g
##|##
vos|vos1|g
fustes|fustes1|g
nees|nees|g
,|,|g
et|et|g
##|##
plus|plus|g
i|i|g
avrés|avrés1|g
de|de|g
joie|joie|g
##|##
et|et|g
de|de|g
soulaz|soulaz|g
et|et|g
de|de|g
##|##
desduit|desduit|g
.|.|g
car|car|g
je|je|g
vos|vos|g
##|##
di|di|g
qe|qe3|g
celle|celle1|g
qi|qi|g
avront|avront|g
##|##
lor|lor6|g
maris|maris|g
en|en|g
cestui|cestui3|g
païs|païs|g
##|##
poiront|poiront|g
demorer|demorer|g
o|o|g
els|els1|g
à|à|g
##|##
grant|grant1|g
soulaz|soulaz|g
et|et|g
à|à|g
grant|grant4|g
##|##
joie|joie|g
;|;|g
celle|celle1|g
qe|qe|g
maris|maris|g
nen|nen|g
##|##
avront|avront|g
,|,|g
poiront|poiront|g
lor|lor6|g
amis|amis3|g
##|##
avoir|avoir|g
et|et|g
estre|estre2|g
ho|ho|g
els|els1|g
##|##
sans|sans|g
contredit|contredit|g
;|;|g
celle|celle1|g
qi|qi|g
nen|nen|g
##|##
avront|avront|g
barons|barons1|g
ne|ne|g
amis|amis3|g
,|,|g
##|##
le|le5|g
poiront|poiront|g
prendre|prendre|g
à|à|g
tot|tot3|g
##|##
lor|lor1|g
voloir|voloir|g
et|et|g
estre|estre2|g
ho|ho|g
##|##
els|els1|g
à|à|g
moult|moult|g
grant|grant4|g
joie|joie|g
##|##
et|et|g
à|à|g
grant|grant1|g
soulaz|soulaz|g
"|"||g
##|##
.|.|g
quant|quant|g
il|il|g
ot|ot1|g
ensi|ensi|g
##|##
parlés|parlés|g
à|à|g
les|les1|g
dames|dames|g
et|et|g
##|##
à|à|g
les|les1|g
damoiselles|damoiselles|g
,|,|g
si|si|g
##|##
prist|prist|g
dame|dame|g
heleine|heleine|g
por|por|g
la|la|g
##|##
main|main|g
,|,|g
si|si|g
l’|l’4|g
enmena|enmena|g
##|##
de_sor|de_sor|g
un|un|g
riche|riche3|g
lit|lit1|g
por|por|g
##|##
li|li3|g
reconforter|reconforter|g
,|,|g
puis|puis|g
la|la1|g
##|##
mist|mist|g
à|à|g
paroules|paroules|g
et|et|g
li|li3|g
##|##
dist|dist|g
en_tel_mainiere|en_tel_mainiere|g
:|:|g
"|"||g
dame|dame|g
,|,|g
##|##
fist|fist|g
il|il|g
,|,|g
je|je|g
vos|vos|g
##|##
fais|fais|g
à|à|g
savoir|savoir1|g
qe|qe3|g
je|je|g
##|##
vos|vos|g
aime|aime|g
sor|sor|g
toutes|toutes|g
rienz|rienz2|g
##|##
vivant|vivant|g
et|et|g
vos|vos|g
tieng|tieng|g
chiere|chiere1|g
##|##
,|,|g
et|et|g
ensi|ensi|g
vos|vos|g
amerai|amerai|g
##|##
et|et|g
cherirai|cherirai1|g
tot|tot1|g
le|le1|g
jors|jors|g
##|##
de|de|g
ma|ma|g
vie|vie|g
.|.|g
si|si|g
##|##
vos|vos|g
esposerai|esposerai|g
à|à|g
grant|grant1|g
henor|henor|g
##|##
et|et|g
à|à|g
grant|grant4|g
joie|joie|g
;|;|g
si|si|g
##|##
vos|vos|g
di|di|g
qe|qe3|g
de|de|g
vostre|vostre2|g
##|##
venue|venue|g
fera|fera|g
feste|feste|g
et|et|g
joie|joie|g
##|##
tot|tot|g
l’|l’|g
enpire|enpire1|g
mon|mon1|g
pere|pere1|g
##|##
,|,|g
qe|qe3|g
je|je|g
vos|vos|g
aime|aime|g
##|##
ensi|ensi|g
veraiement|veraiement|g
com|com|g
je|je|g
fas|fas|g
##|##
.|.|g
aprés|aprés1|g
,|,|g
chere|chere|g
dame|dame|g
##|##
,|,|g
vos|vos|g
fais|fais|g
savoir|savoir1|g
qe|qe3|g
##|##
vos|vos1|g
serés|serés1|g
en|en|g
cestui|cestui3|g
enpire|enpire|g
##|##
cherie|cherie|g
et|et|g
hobeïe|hobeïe|g
et|et|g
servie|servie|g
##|##
et|et|g
honoree|honoree|g
ensi_come|ensi_come|g
aute|aute|g
roine|roine|g
##|##
:|:|g
tos|tos4|g
vos|vos|g
hobeïront|hobeïront|g
et|et|g
serviront|serviront|g
##|##
"|"||g
.|.|g
quant|quant|g
la|la|g
dame|dame|g
##|##
hot|hot3|g
ensi|ensi|g
paris|paris|g
parler|parler|g
,|,|g
##|##
elle|elle|g
li|li2|g
respondi|respondi|g
en_tel_mainiere|en_tel_mainiere|g
:|:|g
"|"||g
##|##
biau|biau|g
sire|sire|g
paris|paris1|g
,|,|g
je|je|g
##|##
voi|voi|g
bien|bien4|g
qe|qe3|g
à|à|g
vos|vos|g
##|##
ne|ne|g
me|me|g
poroie|poroie|g
je|je|g
defendre|defendre|g
##|##
,|,|g
et|et|g
por_ce|por_ce|g
me|me|g
convient|convient|g
##|##
il|il2|g
vostre|vostre2|g
volonté|volonté|g
hobeir|hobeir|g
et|et|g
##|##
fer|fer1|g
.|.|g
si|si|g
vos|vos|g
di|di|g
##|##
qe|qe3|g
,|,|g
se|se2|g
vos|vos|g
me|me|g
##|##
porterés|porterés|g
henor|henor|g
et|et|g
foi|foi|g
,|,|g
##|##
ce|ce|g
sera|sera3|g
vostre|vostre|g
grant|grant|g
henor|henor2|g
##|##
,|,|g
aprés|aprés1|g
ferés|ferés|g
grant|grant4|g
pitiez|pitiez|g
##|##
"|"||g
.|.|g
et|et|g
ensi|ensi|g
disant|disant|g
##|##
,|,|g
comensa|comensa|g
dame|dame|g
heleine|heleine|g
fort|fort|g
##|##
à|à|g
plorer|plorer|g
.|.|g
paris|paris1|g
la|la1|g
##|##
reconforta|reconforta|g
moult|moult|g
,|,|g
si|si|g
vos|vos|g
##|##
di|di|g
qe|qe3|g
moult|moult|g
la|la1|g
fist|fist1|g
##|##
la|la|g
nuit|nuit|g
honorer|honorer|g
et|et|g
servir|servir|g
##|##
.|.|g
coment|coment|g
menelax|menelax1|g
sot|sot1|g
qe|qe3|g
##|##
paris|paris1|g
li|li2|g
avoit|avoit2|g
sa|sa|g
feme|feme|g
##|##
tollue|tollue|g
la|la|g
novelle|novelle|g
fu|fu1|g
tost|tost|g
##|##
espandue|espandue|g
par|par|g
le|le|g
monde|monde1|g
si_come|si_come|g
##|##
paris|paris1|g
avoit|avoit2|g
le|le|g
tenple|tenple1|g
blisiéz|blisiéz|g
##|##
et|et|g
robés|robés|g
et|et|g
pris|pris5|g
les|les|g
##|##
homes|homes1|g
et|et|g
les|les1|g
femes|femes|g
et|et|g
##|##
hocis|hocis2|g
et|et|g
detrenchés|detrenchés2|g
.|.|g
et|et|g
##|##
avec|avec|g
ce|ce1|g
n’|n’1|g
avoit|avoit2|g
il|il|g
##|##
dame|dame|g
heleine|heleine|g
amenee|amenee|g
à|à|g
troie|troie|g
##|##
;|;|g
si|si|g
li|li2|g
fu|fu1|g
contés|contés1|g
q’|q’1|g
##|##
il|il|g
pooit|pooit2|g
ja|ja|g
estre|estre4|g
à|à|g
##|##
troie|troie|g
arivés|arivés2|g
.|.|g
quant|quant|g
menelax|menelax1|g
##|##
sot|sot|g
ceste|ceste1|g
novelle|novelle|g
,|,|g
il|il|g
##|##
en|en|g
fu|fu|g
moult|moult|g
doulenz|doulenz|g
et|et|g
##|##
tristes|tristes1|g
et|et|g
corrociéz|corrociéz1|g
.|.|g
il|il|g
##|##
torna|torna1|g
tot_maintenant|tot_maintenant|g
à|à|g
parches|parches|g
et|et|g
##|##
mena|mena|g
ho|ho|g
lui|lui|g
nestor|nestor|g
.|.|g
##|##
celui|celui|g
nestor|nestor1|g
estoit|estoit1|g
moult|moult|g
ami|ami|g
##|##
de|de|g
menelax|menelax|g
,|,|g
il|il|g
estoit|estoit1|g
##|##
moult|moult|g
riche|riche2|g
roi|roi|g
et|et|g
saje|saje|g
##|##
et|et|g
vaillant|vaillant|g
et|et|g
puissant|puissant|g
d’|d’|g
##|##
avoir|avoir1|g
et|et|g
de|de|g
chevaliers|chevaliers3|g
à|à|g
##|##
grant|grant4|g
mervoille|mervoille|g
;|;|g
de|de|g
son|son1|g
cors|cors|g
##|##
estoit|estoit1|g
il|il|g
mervoilleus|mervoilleus|g
chevaliers|chevaliers2|g
.|.|g
##|##
quant|quant|g
il|il1|g
furent|furent1|g
à|à|g
parches|parches|g
##|##
venus|venus1|g
,|,|g
il|il1|g
demanderent|demanderent1|g
à|à|g
##|##
qerre|qerre|g
agamenon|agamenon1|g
,|,|g
qe|qe|g
frere|frere|g
##|##
menelax|menelax|g
estoit|estoit1|g
,|,|g
q’|q’1|g
il|il|g
##|##
deüst|deüst|g
venir|venir|g
à|à|g
parche|parche|g
.|.|g
##|##
coment|coment|g
paris|paris1|g
s’|s’|g
en|en|g
ala|ala1|g
##|##
à|à|g
troie|troie|g
ho|ho|g
tot|tot3|g
son|son1|g
##|##
gaaing|gaaing|g
,|,|g
et|et|g
coment|coment|g
le|le|g
##|##
roi|roi|g
priant|priant|g
le|le4|g
receve|receve|g
honoreement|honoreement|g
##|##
et|et|g
ses|ses2|g
gent|gent|g
aussi|aussi|g
paris|paris1|g
##|##
et|et|g
sa|sa|g
conpaignie|conpaignie|g
,|,|g
qi|qi|g
##|##
estoient|estoient3|g
à|à|g
atenedon|atenedon1|g
herbergés|herbergés|g
,|,|g
##|##
quant|quant|g
vint|vint|g
la|la|g
maitinee|maitinee|g
qe|qe3|g
##|##
le|le|g
jor|jor1|g
fu|fu2|g
esclaris|esclaris|g
,|,|g
##|##
li|li|g
tens|tens|g
fesoit|fesoit2|g
moult|moult|g
cler|cler|g
##|##
et|et|g
biaux|biaux|g
,|,|g
il|il1|g
deschargerent|deschargerent|g
##|##
de|de|g
lor|lor5|g
nes|nes1|g
la|la|g
proie|proie|g
##|##
et|et|g
le|le|g
tresor|tresor|g
et|et|g
les|les|g
##|##
presoniers|presoniers|g
q’|q’|g
il|il1|g
avoient|avoient1|g
amenés|amenés|g
##|##
,|,|g
puis|puis|g
monterent|monterent|g
sor|sor|g
lor|lor6|g
##|##
richez|richez|g
palefroins|palefroins|g
qu’|qu’|g
il|il1|g
troverent|troverent|g
##|##
en_luec|en_luec|g
aparoillés|aparoillés1|g
,|,|g
si|si|g
se|se1|g
##|##
mistrent|mistrent|g
à|à|g
la|la|g
voie|voie|g
.|.|g
##|##
si|si|g
chevaucherent|chevaucherent|g
vers|vers|g
la|la|g
cité|cité|g
##|##
à|à|g
moult|moult|g
grant|grant4|g
joie|joie|g
et|et|g
##|##
à|à|g
moult|moult|g
grant|grant1|g
soulas|soulas|g
.|.|g
##|##
paris|paris1|g
convooit|convooit|g
dame|dame|g
heleine|heleine|g
et|et|g
##|##
li|li3|g
fesoit|fesoit|g
moult|moult|g
grant|grant1|g
henor|henor|g
##|##
et|et|g
moult|moult|g
la|la1|g
reconfortoit|reconfortoit|g
;|;|g
les|les1|g
##|##
autres|autres3|g
dames|dames|g
et|et|g
li|li2|g
prisons|prisons|g
##|##
fait|fait3|g
il|il|g
moult|moult|g
bien|bien4|g
aconpaignier|aconpaignier|g
##|##
et|et|g
guier|guier|g
d’|d’|g
autre|autre4|g
part|part|g
##|##
.|.|g
quant|quant|g
li|li|g
roi|roi|g
priant|priant|g
##|##
sot|sot1|g
come|come|g
paris|paris1|g
venoit|venoit|g
,|,|g
##|##
il|il|g
monta|monta|g
maintenant|maintenant|g
ho|ho|g
bone|bone|g
##|##
conpaignie|conpaignie|g
et|et|g
grant|grant4|g
de|de|g
haus|haus|g
##|##
barons|barons3|g
,|,|g
si|si|g
hoïstrent|hoïstrent|g
de|de|g
##|##
troie|troie|g
à_l_encontre|à_l_encontre|g
d’|d’|g
els|els1|g
puis_qe|puis_qe1|g
##|##
trois|trois|g
lieues|lieues|g
.|.|g
et|et|g
puis_q’|puis_q’|g
##|##
il|il1|g
furent|furent1|g
ensenble|ensenble|g
venus|venus1|g
,|,|g
##|##
li|li|g
rois|rois3|g
et|et|g
ses|ses|g
conpaignons|conpaignons|g
##|##
firent|firent|g
à|à|g
paris|paris|g
grant|grant4|g
joie|joie|g
##|##
et|et|g
grant|grant4|g
feste|feste|g
.|.|g
paris|paris1|g
##|##
fist|fist1|g
au|au|g
roi|roi1|g
presenter|presenter|g
tot|tot1|g
##|##
les|les|g
presoniers|presoniers|g
et|et|g
tos|tos2|g
le|le|g
##|##
tresor|tresor|g
q’|q’|g
il|il1|g
avoient|avoient1|g
gaaignés|gaaignés|g
##|##
;|;|g
il|il|g
meïsmes|meïsmes|g
li|li2|g
presenta|presenta|g
aprés|aprés|g
##|##
dame|dame|g
heleine|heleine|g
,|,|g
qi|qi|g
de|de|g
##|##
biauté|biauté|g
pasoit|pasoit|g
toutes|toutes|g
le|le3|g
dames|dames|g
##|##
mortels|mortels1|g
.|.|g
et|et|g
quant|quant|g
li|li|g
##|##
roi|roi|g
hot|hot|g
le|le|g
present|present|g
receüz|receüz1|g
##|##
,|,|g
il|il|g
en|en|g
mercia|mercia|g
moult|moult|g
##|##
son|son1|g
fiz|fiz1|g
et|et|g
tot|tot1|g
les|les|g
##|##
autres|autres|g
.|.|g
paris|paris1|g
li|li2|g
conta|conta|g
##|##
tot_ensi_com|tot_ensi_com|g
il|il|g
hot|hot|g
esploitiéz|esploitiéz|g
en|en|g
##|##
grese|grese|g
,|,|g
car|car|g
il|il|g
li|li2|g
##|##
dist|dist|g
premierement|premierement|g
coment|coment|g
il|il|g
estoit|estoit3|g
##|##
arivéz|arivéz|g
,|,|g
et|et|g
coment|coment|g
il|il1|g
##|##
roberent|roberent|g
le|le|g
tenple|tenple1|g
et|et|g
le|le4|g
##|##
briserent|briserent|g
,|,|g
et|et|g
pristrent|pristrent|g
les|les|g
##|##
homes|homes1|g
et|et|g
les|les1|g
femes|femes|g
et|et|g
##|##
les|les|g
rent|rent1|g
mes|mes|g
avant|avant|g
en|en|g
##|##
ocistrent|ocistrent1|g
asés|asés|g
,|,|g
et|et|g
coment|coment|g
##|##
il|il1|g
pristrent|pristrent|g
tot|tot3|g
le|le|g
tresor|tresor|g
##|##
et|et|g
les|les1|g
richesses|richesses|g
q’|q’|g
il|il1|g
##|##
troverent|troverent|g
.|.|g
et|et|g
puis_aprés|puis_aprés|g
li|li2|g
##|##
conta|conta|g
coment|coment|g
il|il1|g
reparoient|reparoient|g
à|à|g
##|##
lor|lor5|g
nes|nes1|g
quant|quant|g
il|il1|g
furent|furent2|g
##|##
asaillis|asaillis1|g
au|au|g
chemin|chemin|g
por|por|g
les|les|g
##|##
gresois|gresois1|g
,|,|g
et|et|g
la|la|g
grant|grant4|g
##|##
desconfiture|desconfiture|g
qu’|qu’|g
il|il1|g
firent|firent|g
par|par|g
##|##
nuit|nuit|g
,|,|g
et|et|g
coment|coment|g
il|il1|g
##|##
chargerent|chargerent|g
de_sus|de_sus|g
lor|lor5|g
nes|nes1|g
l’|l’|g
##|##
avoir|avoir1|g
et|et|g
les|les|g
presoniers|presoniers|g
.|.|g
##|##
quant|quant|g
li|li|g
roi|roi|g
hot|hot|g
tot_ce|tot_ce1|g
##|##
entendus|entendus|g
,|,|g
il|il|g
en|en|g
fu|fu|g
##|##
moult|moult|g
liez|liez|g
et|et|g
joiant|joiant1|g
et|et|g
##|##
moult|moult|g
en|en|g
loa|loa|g
paris|paris|g
.|.|g
##|##
puis_aprés|puis_aprés|g
prist|prist|g
il|il|g
meïsmes|meïsmes|g
dame|dame|g
##|##
heleine|heleine|g
par|par|g
le|le|g
noel|noel|g
dou|dou|g
##|##
frain|frain|g
,|,|g
qi|qi|g
d’|d’|g
or|or1|g
##|##
estoit|estoit1|g
,|,|g
si|si|g
la|la1|g
condusoit|condusoit|g
##|##
il|il|g
tot|tot|g
seul|seul1|g
por|por|g
l’|l’|g
##|##
amor|amor2|g
son|son1|g
fiz|fiz1|g
;|;|g
si|si|g
li|li2|g
##|##
resenbloit|resenbloit|g
,|,|g
quant|quant|g
il|il|g
la|la1|g
##|##
miroit|miroit|g
,|,|g
la|la|g
flors|flors|g
de|de|g
##|##
toutes|toutes|g
biautés|biautés|g
.|.|g
ensi|ensi|g
la|la1|g
##|##
conduisoit|conduisoit|g
li|li|g
roi|roi|g
com|com|g
je|je|g
##|##
vos|vos|g
ai|ai1|g
dit|dit4|g
.|.|g
si|si|g
##|##
disoit|disoit|g
bien|bien4|g
à|à|g
soi|soi|g
meïsmes|meïsmes1|g
##|##
q’|q’1|g
il|il|g
avra|avra|g
desormés|desormés|g
,|,|g
##|##
se|se4|g
cuide|cuide|g
,|,|g
sa|sa|g
suor|suor|g
##|##
efionan|efionan|g
qe|qe1|g
les|les|g
gresois|gresois2|g
hont|hont|g
##|##
longuement|longuement|g
tenue|tenue2|g
;|;|g
bien|bien4|g
en|en|g
cuide|cuide1|g
##|##
avoir|avoir|g
raison|raison|g
à|à|g
sa|sa|g
volonté|volonté|g
##|##
et|et|g
à|à|g
sa|sa|g
devise|devise|g
.|.|g
##|##
moult|moult|g
se|se|g
reconforte|reconforte|g
li|li|g
roi|roi|g
##|##
priant|priant|g
de|de|g
dame|dame|g
heleine|heleine|g
,|,|g
##|##
si|si|g
la|la1|g
pria|pria|g
moult|moult|g
doucement|doucement|g
##|##
q’|q’1|g
elle|elle|g
se|se|g
reconfortast|reconfortast|g
car|car|g
##|##
voirement|voirement|g
le|le6|g
sache|sache1|g
elle|elle|g
q’|q’1|g
##|##
il|il|g
li|li3|g
fera|fera|g
tot|tot3|g
l’|l’|g
##|##
enor|enor|g
et|et|g
tot|tot3|g
le|le|g
bien|bien1|g
##|##
q’|q’|g
il|il|g
poira|poira1|g
,|,|g
et|et|g
##|##
q’|q’1|g
il|il|g
la|la1|g
feira|feira|g
roine|roine|g
##|##
de|de|g
son|son1|g
reigne|reigne|g
,|,|g
de|de|g
##|##
qoi|qoi|g
elle|elle|g
sera|sera1|g
moult|moult|g
honoree|honoree|g
##|##
à|à|g
son|son1|g
vivant|vivant1|g
.|.|g
tant|tant|g
##|##
chevaucherent|chevaucherent|g
en_tel_mainiere|en_tel_mainiere|g
en_si|en_si|g
parlant|parlant|g
q’|q’1|g
##|##
il|il1|g
vindrent|vindrent|g
à|à|g
troie|troie|g
,|,|g
##|##
si|si|g
entrerent|entrerent|g
de_denz|de_denz|g
la|la|g
cité|cité|g
##|##
et|et|g
chevauchere|chevauchere|g
par|par|g
les|les1|g
rues|rues|g
##|##
amont|amont|g
.|.|g
li|li|g
pueple|pueple|g
de|de|g
##|##
la|la|g
ville|ville|g
lor|lor4|g
vint|vint|g
à_l_encontre|à_l_encontre|g
##|##
por|por|g
veoir|veoir|g
cele|cele|g
proie|proie|g
et|et|g
##|##
cele|cele|g
victoire|victoire|g
.|.|g
si|si|g
vos|vos|g
##|##
di|di|g
qe|qe3|g
vos|vos1|g
ne|ne|g
veïstes|veïstes|g
##|##
honque|honque|g
ni|ni|g
oïstes|oïstes|g
parler|parler|g
de|de|g
##|##
si|si|g
mervoilleuse|mervoilleuse|g
feste|feste|g
come|come|g
fu|fu|g
##|##
celle|celle|g
et|et|g
honorés|honorés2|g
entre|entre|g
paris|paris|g
##|##
et|et|g
sa|sa|g
conpaignie|conpaignie|g
.|.|g
lendemains|lendemains|g
##|##
aprés|aprés1|g
espousa|espousa|g
paris|paris1|g
dame|dame|g
heleine|heleine|g
##|##
por|por|g
la|la|g
volonté|volonté|g
son|son1|g
pere|pere1|g
##|##
à|à|g
moult|moult|g
grant|grant1|g
henor|henor|g
et|et|g
##|##
à|à|g
moult|moult|g
grant|grant4|g
hautesse|hautesse|g
,|,|g
##|##
car|car|g
tos|tos7|g
cels|cels|g
de|de|g
la|la|g
##|##
ville|ville|g
festoierent|festoierent|g
viii|viii|g
jors|jors|g
tos|tos1|g
##|##
entiers|entiers|g
.|.|g
si|si|g
fist|fist2|g
li|li|g
##|##
roi|roi|g
adonques|adonques|g
moult|moult|g
grant|grant5|g
nosses|nosses|g
##|##
tel|tel7|g
qe|qe3|g
jamés|jamés|g
si|si|g
grant|grant5|g
##|##
ne|ne|g
furent|furent2|g
veües|veües|g
en|en|g
·ulle|·ulle|g
##|##
terre|terre|g
.|.|g
li|li|g
roi|roi|g
se|se|g
##|##
