FORMA|KEY|SIGL
elle|elle|p
avoit|avoit2|p
##|##
ensi|ensi|p
pardus|pardus|p
,|,|p
elle|elle|p
regretoit|regretoit|p
##|##
sa|sa|p
valor|valor|p
et|et|p
sa|sa|p
cortesie|cortesie|p
##|##
et|et|p
sa|sa|p
grant|grant4|p
bonté|bonté|p
;|;|p
puis_aprés|puis_aprés|p
##|##
plaignoit|plaignoit1|p
les|les1|p
autes|autes|p
dames|dames|p
et|et|p
##|##
damoiselles|damoiselles|p
de|de|p
son|son1|p
païs|païs|p
,|,|p
##|##
qu’|qu’|p
elle|elle|p
veoit|veoit|p
prises|prises|p
avec|avec|p
##|##
li|li3|p
et|et|p
menees|menees1|p
en|en|p
servaje|servaje|p
##|##
;|;|p
aprés|aprés1|p
plaignoit|plaignoit1|p
ses|ses|p
barons|barons3|p
et|et|p
##|##
ses|ses|p
chevaliers|chevaliers3|p
,|,|p
qu’|qu’|p
elle|elle|p
##|##
voit|voit|p
pris|pris4|p
et|et|p
liés|liés|p
;|;|p
ensement|ensement|p
##|##
plaignoit|plaignoit1|p
son|son1|p
païs|païs|p
et|et|p
sa|sa|p
##|##
contree|contree|p
,|,|p
qi|qi|p
ensi|ensi|p
estoit|estoit2|p
##|##
gastee|gastee|p
et|et|p
derobee|derobee|p
;|;|p
soi|soi|p
meïsmes|meïsmes4|p
##|##
plaignoit|plaignoit1|p
elle|elle|p
moult|moult|p
durement|durement|p
,|,|p
##|##
si|si|p
demencoit|demencoit|p
sa|sa|p
grant|grant4|p
biauté|biauté|p
##|##
et|et|p
sa|sa|p
grant|grant4|p
seignorie|seignorie|p
et|et|p
##|##
son|son1|p
grant|grant1|p
savoir|savoir|p
qi|qi|p
vait|vait|p
##|##
en|en|p
servaje|servaje|p
fenir|fenir|p
.|.|p
moult|moult|p
##|##
tenoit|tenoit|p
dame|dame|p
heleine|heleine|p
grant|grant1|p
duel|duel1|p
##|##
selonc_q’|selonc_q’|p
elle|elle|p
demonstroit|demonstroit|p
.|.|p
les|les1|p
##|##
dames|dames|p
et|et|p
les|les1|p
damoiselles|damoiselles|p
,|,|p
##|##
qi|qi|p
voient|voient|p
lor|lor2|p
dame|dame|p
qi|qi|p
##|##
tel|tel2|p
duel|duel1|p
demenoit|demenoit|p
,|,|p
ne|ne|p
##|##
demandoient|demandoient|p
se|se2|p
la|la|p
mort|mort|p
non|non|p
##|##
,|,|p
car|car|p
elle|elle1|p
voient|voient|p
lor|lor2|p
##|##
dame|dame|p
prise|prise2|p
et|et|p
mener|mener|p
en|en|p
##|##
servaje|servaje|p
fenir|fenir|p
.|.|p
moult|moult|p
demenoit|demenoit|p
##|##
dame|dame|p
heleine|heleine|p
grant|grant1|p
duel|duel1|p
selonc_q’|selonc_q’|p
##|##
elle|elle|p
demostroit|demostroit|p
.|.|p
les|les1|p
dames|dames|p
##|##
et|et|p
les|les1|p
damoiselles|damoiselles|p
qui|qui|p
voient|voient|p
##|##
lor|lor2|p
dame|dame|p
prise|prise2|p
et|et|p
mener|mener|p
##|##
en|en|p
servaje|servaje|p
,|,|p
et|et|p
lor|lor4|p
##|##
meïsmes|meïsmes9|p
ausi|ausi|p
;|;|p
aprés|aprés1|p
voient|voient|p
lor|lor1|p
##|##
pere|pere1|p
et|et|p
lor|lor2|p
mere|mere|p
et|et|p
##|##
lor|lor6|p
freres|freres1|p
et|et|p
lor|lor6|p
bairons|bairons3|p
##|##
et|et|p
lor|lor5|p
serors|serors|p
et|et|p
lor|lor6|p
##|##
amis|amis3|p
mener|mener|p
en|en|p
servaje|servaje|p
pris|pris4|p
##|##
et|et|p
lïés|lïés1|p
;|;|p
aprés|aprés|p
ce|ce1|p
voient|voient|p
##|##
le|le1|p
homes|homes1|p
qe|qe|p
lor|lor7|p
parens|parens|p
##|##
charnels|charnels1|p
estoient|estoient|p
ensi_com|ensi_com|p
dit|dit4|p
vos|vos|p
##|##
ai|ai1|p
elle|elle1|p
ne|ne|p
poient|poient1|p
parler|parler|p
##|##
,|,|p
por_ce_qe|por_ce_qe|p
paris|paris1|p
les|les4|p
avoit|avoit2|p
##|##
tos|tos1|p
fet|fet4|p
metre|metre|p
en|en|p
despart|despart|p
##|##
de|de|p
femes|femes|p
.|.|p
li|li|p
duel|duel|p
##|##
estoit|estoit1|p
mervoilleus|mervoilleus|p
et|et|p
pesmés|pesmés1|p
et|et|p
##|##
la|la|p
criee|criee|p
tel|tel6|p
qe|qe3|p
l_en|l_en|p
##|##
nen|nen|p
oïst|oïst|p
diex|diex2|p
tonant|tonant|p
.|.|p
##|##
quant|quant|p
paris|paris1|p
hoï|hoï2|p
conter|conter|p
la|la|p
##|##
vie|vie|p
qe|qe1|p
dame|dame|p
heleine|heleine|p
menoit|menoit|p
##|##
,|,|p
il|il|p
en|en|p
fu|fu|p
corrociéz|corrociéz1|p
##|##
moult|moult|p
estrangement|estrangement|p
.|.|p
il|il|p
ala|ala|p
##|##
à|à|p
li|li3|p
reconforter|reconforter|p
,|,|p
c’|c’|p
##|##
il|il|p
peüst|peüst|p
,|,|p
et|et|p
l’|l’4|p
##|##
oster|oster|p
-la|-la|p
de|de|p
son|son1|p
plor|plor|p
##|##
;|;|p
si|si|p
commensa|commensa|p
en_tel_mainiere|en_tel_mainiere|p
.|.|p
coment|coment|p
##|##
paris|paris1|p
ala|ala|p
reconforter|reconforter|p
dame|dame|p
heleine|heleine|p
##|##
et|et|p
les|les1|p
autres|autres3|p
dames|dames|p
"|"||p
##|##
dame|dame|p
,|,|p
fist|fist|p
il|il|p
,|,|p
##|##
qe|qe4|p
doit|doit|p
ce|ce|p
estre|estre2|p
qe|qe1|p
##|##
vos|vos1|p
fetes|fetes|p
?|?|p
volés|volés|p
vos|vos1|p
vos|vos|p
##|##
tuer|tuer|p
?|?|p
car|car|p
vostre|vostre|p
duel|duel|p
ne|ne|p
##|##
fine|fine|p
ni|ni|p
jor|jor|p
ni|ni|p
nuit|nuit|p
##|##
.|.|p
je|je|p
vos|vos|p
di|di|p
q’|q’1|p
##|##
il|il2|p
n’|n’|p
i|i|p
est|est|p
si|si|p
##|##
dur|dur|p
cuor|cuor1|p
qe|qe1|p
vos|vos1|p
ne|ne|p
##|##
feïsiéz|feïsiéz|p
plorer|plorer|p
de|de|p
pitez|pitez|p
.|.|p
##|##
ne|ne|p
fetes|fetes2|p
dame|dame|p
,|,|p
por|por|p
##|##
dieu|dieu1|p
!|!|p
reconforté|reconforté|p
vos|vos1|p
ni|ni|p
##|##
ne|ne|p
fetes|fetes2|p
tel|tel2|p
duel|duel1|p
!|!|p
##|##
"|"||p
.|.|p
puis_qe|puis_qe|p
paris|paris1|p
hot|hot|p
##|##
si|si|p
reconfortee|reconfortee|p
dame|dame|p
heleine|heleine|p
,|,|p
##|##
il|il|p
commensa|commensa|p
à|à|p
reconforter|reconforter|p
les|les1|p
##|##
autres|autres3|p
dames|dames|p
et|et|p
damoiseles|damoiseles1|p
,|,|p
##|##
si|si|p
lor|lor4|p
dist|dist|p
:|:|p
"|"||p
vos|vos1|p
##|##
qe|qe|p
ensi|ensi|p
est|est6|p
desconfortees|desconfortees|p
,|,|p
##|##
ne|ne|p
menees|menees|p
tel|tel2|p
duel|duel1|p
ne|ne|p
##|##
ne|ne|p
vos|vos|p
desconfortés|desconfortés|p
si|si|p
durement|durement|p
##|##
,|,|p
car|car|p
je|je|p
vos|vos|p
promet|promet|p
##|##
loialment|loialment|p
qe|qe3|p
vos|vos1|p
demoirés|demoirés|p
en|en|p
##|##
cestui|cestui3|p
païs|païs|p
plus|plus|p
aisieement|aisieement|p
et|et|p
##|##
miels|miels|p
qe|qe3|p
en|en|p
celui|celui3|p
où|où|p
##|##
vos|vos1|p
fustes|fustes1|p
nees|nees|p
,|,|p
et|et|p
##|##
plus|plus|p
i|i|p
avrés|avrés1|p
de|de|p
joie|joie|p
##|##
et|et|p
de|de|p
soulaz|soulaz|p
et|et|p
de|de|p
##|##
desduit|desduit|p
.|.|p
car|car|p
je|je|p
vos|vos|p
##|##
di|di|p
qe|qe3|p
celle|celle1|p
qi|qi|p
avront|avront|p
##|##
lor|lor6|p
maris|maris|p
en|en|p
cestui|cestui3|p
païs|païs|p
##|##
poiront|poiront|p
demorer|demorer|p
o|o|p
els|els1|p
à|à|p
##|##
grant|grant1|p
soulaz|soulaz|p
et|et|p
à|à|p
grant|grant4|p
##|##
joie|joie|p
;|;|p
celle|celle1|p
qe|qe|p
maris|maris|p
nen|nen|p
##|##
avront|avront|p
,|,|p
poiront|poiront|p
lor|lor6|p
amis|amis3|p
##|##
avoir|avoir|p
et|et|p
estre|estre2|p
ho|ho|p
els|els1|p
##|##
sans|sans|p
contredit|contredit|p
;|;|p
celle|celle1|p
qi|qi|p
nen|nen|p
##|##
avront|avront|p
barons|barons1|p
ne|ne|p
amis|amis3|p
,|,|p
##|##
le|le5|p
poiront|poiront|p
prendre|prendre|p
à|à|p
tot|tot3|p
##|##
lor|lor1|p
voloir|voloir|p
et|et|p
estre|estre2|p
ho|ho|p
##|##
els|els1|p
à|à|p
moult|moult|p
grant|grant4|p
joie|joie|p
##|##
et|et|p
à|à|p
grant|grant1|p
soulaz|soulaz|p
"|"||p
##|##
.|.|p
quant|quant|p
il|il|p
ot|ot1|p
ensi|ensi|p
##|##
parlés|parlés|p
à|à|p
les|les1|p
dames|dames|p
et|et|p
##|##
à|à|p
les|les1|p
damoiselles|damoiselles|p
,|,|p
si|si|p
##|##
prist|prist|p
dame|dame|p
heleine|heleine|p
por|por|p
la|la|p
##|##
main|main|p
,|,|p
si|si|p
l’|l’4|p
enmena|enmena|p
##|##
de_sor|de_sor|p
un|un|p
riche|riche3|p
lit|lit1|p
por|por|p
##|##
li|li3|p
reconforter|reconforter|p
,|,|p
puis|puis|p
la|la1|p
##|##
mist|mist|p
à|à|p
paroules|paroules|p
et|et|p
li|li3|p
##|##
dist|dist|p
en_tel_mainiere|en_tel_mainiere|p
:|:|p
"|"||p
dame|dame|p
,|,|p
##|##
fist|fist|p
il|il|p
,|,|p
je|je|p
vos|vos|p
##|##
fais|fais|p
à|à|p
savoir|savoir1|p
qe|qe3|p
je|je|p
##|##
vos|vos|p
aime|aime|p
sor|sor|p
toutes|toutes|p
rienz|rienz2|p
##|##
vivant|vivant|p
et|et|p
vos|vos|p
tieng|tieng|p
chiere|chiere1|p
##|##
,|,|p
et|et|p
ensi|ensi|p
vos|vos|p
amerai|amerai|p
##|##
et|et|p
cherirai|cherirai1|p
tot|tot1|p
le|le1|p
jors|jors|p
##|##
de|de|p
ma|ma|p
vie|vie|p
.|.|p
si|si|p
##|##
vos|vos|p
esposerai|esposerai|p
à|à|p
grant|grant1|p
henor|henor|p
##|##
et|et|p
à|à|p
grant|grant4|p
joie|joie|p
;|;|p
si|si|p
##|##
vos|vos|p
di|di|p
qe|qe3|p
de|de|p
vostre|vostre2|p
##|##
venue|venue|p
fera|fera|p
feste|feste|p
et|et|p
joie|joie|p
##|##
tot|tot|p
l’|l’|p
enpire|enpire1|p
mon|mon1|p
pere|pere1|p
##|##
,|,|p
qe|qe3|p
je|je|p
vos|vos|p
aime|aime|p
##|##
ensi|ensi|p
veraiement|veraiement|p
com|com|p
je|je|p
fas|fas|p
##|##
.|.|p
aprés|aprés1|p
,|,|p
chere|chere|p
dame|dame|p
##|##
,|,|p
vos|vos|p
fais|fais|p
savoir|savoir1|p
qe|qe3|p
##|##
vos|vos1|p
serés|serés1|p
en|en|p
cestui|cestui3|p
enpire|enpire|p
##|##
cherie|cherie|p
et|et|p
hobeïe|hobeïe|p
et|et|p
servie|servie|p
##|##
et|et|p
honoree|honoree|p
ensi_come|ensi_come|p
aute|aute|p
roine|roine|p
##|##
:|:|p
tos|tos4|p
vos|vos|p
hobeïront|hobeïront|p
et|et|p
serviront|serviront|p
##|##
"|"||p
.|.|p
quant|quant|p
la|la|p
dame|dame|p
##|##
hot|hot3|p
ensi|ensi|p
paris|paris|p
parler|parler|p
,|,|p
##|##
elle|elle|p
li|li2|p
respondi|respondi|p
en_tel_mainiere|en_tel_mainiere|p
:|:|p
"|"||p
##|##
biau|biau|p
sire|sire|p
paris|paris1|p
,|,|p
je|je|p
##|##
voi|voi|p
bien|bien4|p
qe|qe3|p
à|à|p
vos|vos|p
##|##
ne|ne|p
me|me|p
poroie|poroie|p
je|je|p
defendre|defendre|p
##|##
,|,|p
et|et|p
por_ce|por_ce|p
me|me|p
convient|convient|p
##|##
il|il2|p
vostre|vostre2|p
volonté|volonté|p
hobeir|hobeir|p
et|et|p
##|##
fer|fer1|p
.|.|p
si|si|p
vos|vos|p
di|di|p
##|##
qe|qe3|p
,|,|p
se|se2|p
vos|vos|p
me|me|p
##|##
porterés|porterés|p
henor|henor|p
et|et|p
foi|foi|p
,|,|p
##|##
ce|ce|p
sera|sera3|p
vostre|vostre|p
grant|grant|p
henor|henor2|p
##|##
,|,|p
aprés|aprés1|p
ferés|ferés|p
grant|grant4|p
pitiez|pitiez|p
##|##
"|"||p
.|.|p
et|et|p
ensi|ensi|p
disant|disant|p
##|##
,|,|p
comensa|comensa|p
dame|dame|p
heleine|heleine|p
fort|fort|p
##|##
à|à|p
plorer|plorer|p
.|.|p
paris|paris1|p
la|la1|p
##|##
reconforta|reconforta|p
moult|moult|p
,|,|p
si|si|p
vos|vos|p
##|##
di|di|p
qe|qe3|p
moult|moult|p
la|la1|p
fist|fist1|p
##|##
la|la|p
nuit|nuit|p
honorer|honorer|p
et|et|p
servir|servir|p
##|##
.|.|p
coment|coment|p
menelax|menelax1|p
sot|sot1|p
qe|qe3|p
##|##
paris|paris1|p
li|li2|p
avoit|avoit2|p
sa|sa|p
feme|feme|p
##|##
tollue|tollue|p
la|la|p
novelle|novelle|p
fu|fu1|p
tost|tost|p
##|##
espandue|espandue|p
par|par|p
le|le|p
monde|monde1|p
si_come|si_come|p
##|##
paris|paris1|p
avoit|avoit2|p
le|le|p
tenple|tenple1|p
blisiéz|blisiéz|p
##|##
et|et|p
robés|robés|p
et|et|p
pris|pris5|p
les|les|p
##|##
homes|homes1|p
et|et|p
les|les1|p
femes|femes|p
et|et|p
##|##
hocis|hocis2|p
et|et|p
detrenchés|detrenchés2|p
.|.|p
et|et|p
##|##
avec|avec|p
ce|ce1|p
n’|n’1|p
avoit|avoit2|p
il|il|p
##|##
dame|dame|p
heleine|heleine|p
amenee|amenee|p
à|à|p
troie|troie|p
##|##
;|;|p
si|si|p
li|li2|p
fu|fu1|p
contés|contés1|p
q’|q’1|p
##|##
il|il|p
pooit|pooit2|p
ja|ja|p
estre|estre4|p
à|à|p
##|##
troie|troie|p
arivés|arivés2|p
.|.|p
quant|quant|p
menelax|menelax1|p
##|##
sot|sot|p
ceste|ceste1|p
novelle|novelle|p
,|,|p
il|il|p
##|##
en|en|p
fu|fu|p
moult|moult|p
doulenz|doulenz|p
et|et|p
##|##
tristes|tristes1|p
et|et|p
corrociéz|corrociéz1|p
.|.|p
il|il|p
##|##
torna|torna1|p
tot_maintenant|tot_maintenant|p
à|à|p
parches|parches|p
et|et|p
##|##
mena|mena|p
ho|ho|p
lui|lui|p
nestor|nestor|p
.|.|p
##|##
celui|celui|p
nestor|nestor1|p
estoit|estoit1|p
moult|moult|p
ami|ami|p
##|##
de|de|p
menelax|menelax|p
,|,|p
il|il|p
estoit|estoit1|p
##|##
moult|moult|p
riche|riche2|p
roi|roi|p
et|et|p
saje|saje|p
##|##
et|et|p
vaillant|vaillant|p
et|et|p
puissant|puissant|p
d’|d’|p
##|##
avoir|avoir1|p
et|et|p
de|de|p
chevaliers|chevaliers3|p
à|à|p
##|##
grant|grant4|p
mervoille|mervoille|p
;|;|p
de|de|p
son|son1|p
cors|cors|p
##|##
estoit|estoit1|p
il|il|p
mervoilleus|mervoilleus|p
chevaliers|chevaliers2|p
.|.|p
##|##
quant|quant|p
il|il1|p
furent|furent1|p
à|à|p
parches|parches|p
##|##
venus|venus1|p
,|,|p
il|il1|p
demanderent|demanderent1|p
à|à|p
##|##
qerre|qerre|p
agamenon|agamenon1|p
,|,|p
qe|qe|p
frere|frere|p
##|##
menelax|menelax|p
estoit|estoit1|p
,|,|p
q’|q’1|p
il|il|p
##|##
deüst|deüst|p
venir|venir|p
à|à|p
parche|parche|p
.|.|p
##|##
coment|coment|p
paris|paris1|p
s’|s’|p
en|en|p
ala|ala1|p
##|##
à|à|p
troie|troie|p
ho|ho|p
tot|tot3|p
son|son1|p
##|##
gaaing|gaaing|p
,|,|p
et|et|p
coment|coment|p
le|le|p
##|##
roi|roi|p
priant|priant|p
le|le4|p
receve|receve|p
honoreement|honoreement|p
##|##
et|et|p
ses|ses2|p
gent|gent|p
aussi|aussi|p
paris|paris1|p
##|##
et|et|p
sa|sa|p
conpaignie|conpaignie|p
,|,|p
qi|qi|p
##|##
estoient|estoient3|p
à|à|p
atenedon|atenedon1|p
herbergés|herbergés|p
,|,|p
##|##
quant|quant|p
vint|vint|p
la|la|p
maitinee|maitinee|p
qe|qe3|p
##|##
le|le|p
jor|jor1|p
fu|fu2|p
esclaris|esclaris|p
,|,|p
##|##
li|li|p
tens|tens|p
fesoit|fesoit2|p
moult|moult|p
cler|cler|p
##|##
et|et|p
biaux|biaux|p
,|,|p
il|il1|p
deschargerent|deschargerent|p
##|##
de|de|p
lor|lor5|p
nes|nes1|p
la|la|p
proie|proie|p
##|##
et|et|p
le|le|p
tresor|tresor|p
et|et|p
les|les|p
##|##
presoniers|presoniers|p
q’|q’|p
il|il1|p
avoient|avoient1|p
amenés|amenés|p
##|##
,|,|p
puis|puis|p
monterent|monterent|p
sor|sor|p
lor|lor6|p
##|##
richez|richez|p
palefroins|palefroins|p
qu’|qu’|p
il|il1|p
troverent|troverent|p
##|##
en_luec|en_luec|p
aparoillés|aparoillés1|p
,|,|p
si|si|p
se|se1|p
##|##
mistrent|mistrent|p
à|à|p
la|la|p
voie|voie|p
.|.|p
##|##
si|si|p
chevaucherent|chevaucherent|p
vers|vers|p
la|la|p
cité|cité|p
##|##
à|à|p
moult|moult|p
grant|grant4|p
joie|joie|p
et|et|p
##|##
à|à|p
moult|moult|p
grant|grant1|p
soulas|soulas|p
.|.|p
##|##
paris|paris1|p
convooit|convooit|p
dame|dame|p
heleine|heleine|p
et|et|p
##|##
li|li3|p
fesoit|fesoit|p
moult|moult|p
grant|grant1|p
henor|henor|p
##|##
et|et|p
moult|moult|p
la|la1|p
reconfortoit|reconfortoit|p
;|;|p
les|les1|p
##|##
autres|autres3|p
dames|dames|p
et|et|p
li|li2|p
prisons|prisons|p
##|##
fait|fait3|p
il|il|p
moult|moult|p
bien|bien4|p
aconpaignier|aconpaignier|p
##|##
et|et|p
guier|guier|p
d’|d’|p
autre|autre4|p
part|part|p
##|##
.|.|p
quant|quant|p
li|li|p
roi|roi|p
priant|priant|p
##|##
sot|sot1|p
come|come|p
paris|paris1|p
venoit|venoit|p
,|,|p
##|##
il|il|p
monta|monta|p
maintenant|maintenant|p
ho|ho|p
bone|bone|p
##|##
conpaignie|conpaignie|p
et|et|p
grant|grant4|p
de|de|p
haus|haus|p
##|##
barons|barons3|p
,|,|p
si|si|p
hoïstrent|hoïstrent|p
de|de|p
##|##
troie|troie|p
à_l_encontre|à_l_encontre|p
d’|d’|p
els|els1|p
puis_qe|puis_qe1|p
##|##
trois|trois|p
lieues|lieues|p
.|.|p
et|et|p
puis_q’|puis_q’|p
##|##
il|il1|p
furent|furent1|p
ensenble|ensenble|p
venus|venus1|p
,|,|p
##|##
li|li|p
rois|rois3|p
et|et|p
ses|ses|p
conpaignons|conpaignons|p
##|##
firent|firent|p
à|à|p
paris|paris|p
grant|grant4|p
joie|joie|p
##|##
et|et|p
grant|grant4|p
feste|feste|p
.|.|p
paris|paris1|p
##|##
fist|fist1|p
au|au|p
roi|roi1|p
presenter|presenter|p
tot|tot1|p
##|##
les|les|p
presoniers|presoniers|p
et|et|p
tos|tos2|p
le|le|p
##|##
tresor|tresor|p
q’|q’|p
il|il1|p
avoient|avoient1|p
gaaignés|gaaignés|p
##|##
;|;|p
il|il|p
meïsmes|meïsmes|p
li|li2|p
presenta|presenta|p
aprés|aprés|p
##|##
dame|dame|p
heleine|heleine|p
,|,|p
qi|qi|p
de|de|p
##|##
biauté|biauté|p
pasoit|pasoit|p
toutes|toutes|p
le|le3|p
dames|dames|p
##|##
mortels|mortels1|p
.|.|p
et|et|p
quant|quant|p
li|li|p
##|##
roi|roi|p
hot|hot|p
le|le|p
present|present|p
receüz|receüz1|p
##|##
,|,|p
il|il|p
en|en|p
mercia|mercia|p
moult|moult|p
##|##
son|son1|p
fiz|fiz1|p
et|et|p
tot|tot1|p
les|les|p
##|##
autres|autres|p
.|.|p
paris|paris1|p
li|li2|p
conta|conta|p
##|##
tot_ensi_com|tot_ensi_com|p
il|il|p
hot|hot|p
esploitiéz|esploitiéz|p
en|en|p
##|##
grese|grese|p
,|,|p
car|car|p
il|il|p
li|li2|p
##|##
dist|dist|p
premierement|premierement|p
coment|coment|p
il|il|p
estoit|estoit3|p
##|##
arivéz|arivéz|p
,|,|p
et|et|p
coment|coment|p
il|il1|p
##|##
roberent|roberent|p
le|le|p
tenple|tenple1|p
et|et|p
le|le4|p
##|##
briserent|briserent|p
,|,|p
et|et|p
pristrent|pristrent|p
les|les|p
##|##
homes|homes1|p
et|et|p
les|les1|p
femes|femes|p
et|et|p
##|##
les|les|p
rent|rent1|p
mes|mes|p
avant|avant|p
en|en|p
##|##
ocistrent|ocistrent1|p
asés|asés|p
,|,|p
et|et|p
coment|coment|p
##|##
il|il1|p
pristrent|pristrent|p
tot|tot3|p
le|le|p
tresor|tresor|p
##|##
et|et|p
les|les1|p
richesses|richesses|p
q’|q’|p
il|il1|p
##|##
troverent|troverent|p
.|.|p
et|et|p
puis_aprés|puis_aprés|p
li|li2|p
##|##
conta|conta|p
coment|coment|p
il|il1|p
reparoient|reparoient|p
à|à|p
##|##
lor|lor5|p
nes|nes1|p
quant|quant|p
il|il1|p
furent|furent2|p
##|##
asaillis|asaillis1|p
au|au|p
chemin|chemin|p
por|por|p
les|les|p
##|##
gresois|gresois1|p
,|,|p
et|et|p
la|la|p
grant|grant4|p
##|##
desconfiture|desconfiture|p
qu’|qu’|p
il|il1|p
firent|firent|p
par|par|p
##|##
nuit|nuit|p
,|,|p
et|et|p
coment|coment|p
il|il1|p
##|##
chargerent|chargerent|p
de_sus|de_sus|p
lor|lor5|p
nes|nes1|p
l’|l’|p
##|##
avoir|avoir1|p
et|et|p
les|les|p
presoniers|presoniers|p
.|.|p
##|##
quant|quant|p
li|li|p
roi|roi|p
hot|hot|p
tot_ce|tot_ce1|p
##|##
entendus|entendus|p
,|,|p
il|il|p
en|en|p
fu|fu|p
##|##
moult|moult|p
liez|liez|p
et|et|p
joiant|joiant1|p
et|et|p
##|##
moult|moult|p
en|en|p
loa|loa|p
paris|paris|p
.|.|p
##|##
puis_aprés|puis_aprés|p
prist|prist|p
il|il|p
meïsmes|meïsmes|p
dame|dame|p
##|##
heleine|heleine|p
par|par|p
le|le|p
noel|noel|p
dou|dou|p
##|##
frain|frain|p
,|,|p
qi|qi|p
d’|d’|p
or|or1|p
##|##
estoit|estoit1|p
,|,|p
si|si|p
la|la1|p
condusoit|condusoit|p
##|##
il|il|p
tot|tot|p
seul|seul1|p
por|por|p
l’|l’|p
##|##
amor|amor2|p
son|son1|p
fiz|fiz1|p
;|;|p
si|si|p
li|li2|p
##|##
resenbloit|resenbloit|p
,|,|p
quant|quant|p
il|il|p
la|la1|p
##|##
miroit|miroit|p
,|,|p
la|la|p
flors|flors|p
de|de|p
##|##
toutes|toutes|p
biautés|biautés|p
.|.|p
ensi|ensi|p
la|la1|p
##|##
conduisoit|conduisoit|p
li|li|p
roi|roi|p
com|com|p
je|je|p
##|##
vos|vos|p
ai|ai1|p
dit|dit4|p
.|.|p
si|si|p
##|##
disoit|disoit|p
bien|bien4|p
à|à|p
soi|soi|p
meïsmes|meïsmes1|p
##|##
q’|q’1|p
il|il|p
avra|avra|p
desormés|desormés|p
,|,|p
##|##
se|se4|p
cuide|cuide|p
,|,|p
sa|sa|p
suor|suor|p
##|##
efionan|efionan|p
qe|qe1|p
les|les|p
gresois|gresois2|p
hont|hont|p
##|##
longuement|longuement|p
tenue|tenue2|p
;|;|p
bien|bien4|p
en|en|p
cuide|cuide1|p
##|##
avoir|avoir|p
raison|raison|p
à|à|p
sa|sa|p
volonté|volonté|p
##|##
et|et|p
à|à|p
sa|sa|p
devise|devise|p
.|.|p
##|##
moult|moult|p
se|se|p
reconforte|reconforte|p
li|li|p
roi|roi|p
##|##
priant|priant|p
de|de|p
dame|dame|p
heleine|heleine|p
,|,|p
##|##
si|si|p
la|la1|p
pria|pria|p
moult|moult|p
doucement|doucement|p
##|##
q’|q’1|p
elle|elle|p
se|se|p
reconfortast|reconfortast|p
car|car|p
##|##
voirement|voirement|p
le|le6|p
sache|sache1|p
elle|elle|p
q’|q’1|p
##|##
il|il|p
li|li3|p
fera|fera|p
tot|tot3|p
l’|l’|p
##|##
enor|enor|p
et|et|p
tot|tot3|p
le|le|p
bien|bien1|p
##|##
q’|q’|p
il|il|p
poira|poira1|p
,|,|p
et|et|p
##|##
q’|q’1|p
il|il|p
la|la1|p
feira|feira|p
roine|roine|p
##|##
de|de|p
son|son1|p
reigne|reigne|p
,|,|p
de|de|p
##|##
qoi|qoi|p
elle|elle|p
sera|sera1|p
moult|moult|p
honoree|honoree|p
##|##
à|à|p
son|son1|p
vivant|vivant1|p
.|.|p
tant|tant|p
##|##
chevaucherent|chevaucherent|p
en_tel_mainiere|en_tel_mainiere|p
en_si|en_si|p
parlant|parlant|p
q’|q’1|p
##|##
il|il1|p
vindrent|vindrent|p
à|à|p
troie|troie|p
,|,|p
##|##
si|si|p
entrerent|entrerent|p
de_denz|de_denz|p
la|la|p
cité|cité|p
##|##
et|et|p
chevauchere|chevauchere|p
par|par|p
les|les1|p
rues|rues|p
##|##
amont|amont|p
.|.|p
li|li|p
pueple|pueple|p
de|de|p
##|##
la|la|p
ville|ville|p
lor|lor4|p
vint|vint|p
à_l_encontre|à_l_encontre|p
##|##
por|por|p
veoir|veoir|p
cele|cele|p
proie|proie|p
et|et|p
##|##
cele|cele|p
victoire|victoire|p
.|.|p
si|si|p
vos|vos|p
##|##
di|di|p
qe|qe3|p
vos|vos1|p
ne|ne|p
veïstes|veïstes|p
##|##
honque|honque|p
ni|ni|p
oïstes|oïstes|p
parler|parler|p
de|de|p
##|##
si|si|p
mervoilleuse|mervoilleuse|p
feste|feste|p
come|come|p
fu|fu|p
##|##
celle|celle|p
et|et|p
honorés|honorés2|p
entre|entre|p
paris|paris|p
##|##
et|et|p
sa|sa|p
conpaignie|conpaignie|p
.|.|p
lendemains|lendemains|p
##|##
aprés|aprés1|p
espousa|espousa|p
paris|paris1|p
dame|dame|p
heleine|heleine|p
##|##
por|por|p
la|la|p
volonté|volonté|p
son|son1|p
pere|pere1|p
##|##
à|à|p
moult|moult|p
grant|grant1|p
henor|henor|p
et|et|p
##|##
à|à|p
moult|moult|p
grant|grant4|p
hautesse|hautesse|p
,|,|p
##|##
car|car|p
tos|tos7|p
cels|cels|p
de|de|p
la|la|p
##|##
ville|ville|p
festoierent|festoierent|p
viii|viii|p
jors|jors|p
tos|tos1|p
##|##
entiers|entiers|p
.|.|p
si|si|p
fist|fist2|p
li|li|p
##|##
roi|roi|p
adonques|adonques|p
moult|moult|p
grant|grant5|p
nosses|nosses|p
##|##
tel|tel7|p
qe|qe3|p
jamés|jamés|p
si|si|p
grant|grant5|p
##|##
ne|ne|p
furent|furent2|p
veües|veües|p
en|en|p
·ulle|·ulle|p
##|##
terre|terre|p
.|.|p
li|li|p
roi|roi|p
se|se|p
##|##
