FORMA|KEY|SIGL
plaignoit|plaignoit1|v
son|son1|v
seignor|seignor|v
##|##
menelax|menelax|v
,|,|v
q’|q’|v
elle|elle|v
avoit|avoit2|v
##|##
ensi|ensi|v
pardus|pardus|v
,|,|v
elle|elle|v
regretoit|regretoit|v
##|##
sa|sa|v
valor|valor|v
et|et|v
sa|sa|v
cortesie|cortesie|v
##|##
et|et|v
sa|sa|v
grant|grant4|v
bonté|bonté|v
;|;|v
puis_aprés|puis_aprés|v
##|##
plaignoit|plaignoit1|v
les|les1|v
autes|autes|v
dames|dames|v
et|et|v
##|##
damoiselles|damoiselles|v
de|de|v
son|son1|v
païs|païs|v
,|,|v
##|##
qu’|qu’|v
elle|elle|v
veoit|veoit|v
prises|prises|v
avec|avec|v
##|##
li|li3|v
et|et|v
menees|menees1|v
en|en|v
servaje|servaje|v
##|##
;|;|v
aprés|aprés1|v
plaignoit|plaignoit1|v
ses|ses|v
barons|barons3|v
et|et|v
##|##
ses|ses|v
chevaliers|chevaliers3|v
,|,|v
qu’|qu’|v
elle|elle|v
##|##
voit|voit|v
pris|pris4|v
et|et|v
liés|liés|v
;|;|v
ensement|ensement|v
##|##
plaignoit|plaignoit1|v
son|son1|v
païs|païs|v
et|et|v
sa|sa|v
##|##
contree|contree|v
,|,|v
qi|qi|v
ensi|ensi|v
estoit|estoit2|v
##|##
gastee|gastee|v
et|et|v
derobee|derobee|v
;|;|v
soi|soi|v
meïsmes|meïsmes4|v
##|##
plaignoit|plaignoit1|v
elle|elle|v
moult|moult|v
durement|durement|v
,|,|v
##|##
si|si|v
demencoit|demencoit|v
sa|sa|v
grant|grant4|v
biauté|biauté|v
##|##
et|et|v
sa|sa|v
grant|grant4|v
seignorie|seignorie|v
et|et|v
##|##
son|son1|v
grant|grant1|v
savoir|savoir|v
qi|qi|v
vait|vait|v
##|##
en|en|v
servaje|servaje|v
fenir|fenir|v
.|.|v
moult|moult|v
##|##
tenoit|tenoit|v
dame|dame|v
heleine|heleine|v
grant|grant1|v
duel|duel1|v
##|##
selonc_q’|selonc_q’|v
elle|elle|v
demonstroit|demonstroit|v
.|.|v
les|les1|v
##|##
dames|dames|v
et|et|v
les|les1|v
damoiselles|damoiselles|v
,|,|v
##|##
qi|qi|v
voient|voient|v
lor|lor2|v
dame|dame|v
qi|qi|v
##|##
tel|tel2|v
duel|duel1|v
demenoit|demenoit|v
,|,|v
ne|ne|v
##|##
demandoient|demandoient|v
se|se2|v
la|la|v
mort|mort|v
non|non|v
##|##
,|,|v
car|car|v
elle|elle1|v
voient|voient|v
lor|lor2|v
##|##
dame|dame|v
prise|prise2|v
et|et|v
mener|mener|v
en|en|v
##|##
servaje|servaje|v
fenir|fenir|v
.|.|v
moult|moult|v
demenoit|demenoit|v
##|##
dame|dame|v
heleine|heleine|v
grant|grant1|v
duel|duel1|v
selonc_q’|selonc_q’|v
##|##
elle|elle|v
demostroit|demostroit|v
.|.|v
les|les1|v
dames|dames|v
##|##
et|et|v
les|les1|v
damoiselles|damoiselles|v
qui|qui|v
voient|voient|v
##|##
lor|lor2|v
dame|dame|v
prise|prise2|v
et|et|v
mener|mener|v
##|##
en|en|v
servaje|servaje|v
,|,|v
et|et|v
lor|lor4|v
##|##
meïsmes|meïsmes9|v
ausi|ausi|v
;|;|v
aprés|aprés1|v
voient|voient|v
lor|lor1|v
##|##
pere|pere1|v
et|et|v
lor|lor2|v
mere|mere|v
et|et|v
##|##
lor|lor6|v
freres|freres1|v
et|et|v
lor|lor6|v
bairons|bairons3|v
##|##
et|et|v
lor|lor5|v
serors|serors|v
et|et|v
lor|lor6|v
##|##
amis|amis3|v
mener|mener|v
en|en|v
servaje|servaje|v
pris|pris4|v
##|##
et|et|v
lïés|lïés1|v
;|;|v
aprés|aprés|v
ce|ce1|v
voient|voient|v
##|##
le|le1|v
homes|homes1|v
qe|qe|v
lor|lor7|v
parens|parens|v
##|##
charnels|charnels1|v
estoient|estoient|v
ensi_com|ensi_com|v
dit|dit4|v
vos|vos|v
##|##
ai|ai1|v
elle|elle1|v
ne|ne|v
poient|poient1|v
parler|parler|v
##|##
,|,|v
por_ce_qe|por_ce_qe|v
paris|paris1|v
les|les4|v
avoit|avoit2|v
##|##
tos|tos1|v
fet|fet4|v
metre|metre|v
en|en|v
despart|despart|v
##|##
de|de|v
femes|femes|v
.|.|v
li|li|v
duel|duel|v
##|##
estoit|estoit1|v
mervoilleus|mervoilleus|v
et|et|v
pesmés|pesmés1|v
et|et|v
##|##
la|la|v
criee|criee|v
tel|tel6|v
qe|qe3|v
l_en|l_en|v
##|##
nen|nen|v
oïst|oïst|v
diex|diex2|v
tonant|tonant|v
.|.|v
##|##
quant|quant|v
paris|paris1|v
hoï|hoï2|v
conter|conter|v
la|la|v
##|##
vie|vie|v
qe|qe1|v
dame|dame|v
heleine|heleine|v
menoit|menoit|v
##|##
,|,|v
il|il|v
en|en|v
fu|fu|v
corrociéz|corrociéz1|v
##|##
moult|moult|v
estrangement|estrangement|v
.|.|v
il|il|v
ala|ala|v
##|##
à|à|v
li|li3|v
reconforter|reconforter|v
,|,|v
c’|c’|v
##|##
il|il|v
peüst|peüst|v
,|,|v
et|et|v
l’|l’4|v
##|##
oster|oster|v
-la|-la|v
de|de|v
son|son1|v
plor|plor|v
##|##
;|;|v
si|si|v
commensa|commensa|v
en_tel_mainiere|en_tel_mainiere|v
.|.|v
coment|coment|v
##|##
paris|paris1|v
ala|ala|v
reconforter|reconforter|v
dame|dame|v
heleine|heleine|v
##|##
et|et|v
les|les1|v
autres|autres3|v
dames|dames|v
"|"||v
##|##
dame|dame|v
,|,|v
fist|fist|v
il|il|v
,|,|v
##|##
qe|qe4|v
doit|doit|v
ce|ce|v
estre|estre2|v
qe|qe1|v
##|##
vos|vos1|v
fetes|fetes|v
?|?|v
volés|volés|v
vos|vos1|v
vos|vos|v
##|##
tuer|tuer|v
?|?|v
car|car|v
vostre|vostre|v
duel|duel|v
ne|ne|v
##|##
fine|fine|v
ni|ni|v
jor|jor|v
ni|ni|v
nuit|nuit|v
##|##
.|.|v
je|je|v
vos|vos|v
di|di|v
q’|q’1|v
##|##
il|il2|v
n’|n’|v
i|i|v
est|est|v
si|si|v
##|##
dur|dur|v
cuor|cuor1|v
qe|qe1|v
vos|vos1|v
ne|ne|v
##|##
feïsiéz|feïsiéz|v
plorer|plorer|v
de|de|v
pitez|pitez|v
.|.|v
##|##
ne|ne|v
fetes|fetes2|v
dame|dame|v
,|,|v
por|por|v
##|##
dieu|dieu1|v
!|!|v
reconforté|reconforté|v
vos|vos1|v
ni|ni|v
##|##
ne|ne|v
fetes|fetes2|v
tel|tel2|v
duel|duel1|v
!|!|v
##|##
"|"||v
.|.|v
puis_qe|puis_qe|v
paris|paris1|v
hot|hot|v
##|##
si|si|v
reconfortee|reconfortee|v
dame|dame|v
heleine|heleine|v
,|,|v
##|##
il|il|v
commensa|commensa|v
à|à|v
reconforter|reconforter|v
les|les1|v
##|##
autres|autres3|v
dames|dames|v
et|et|v
damoiseles|damoiseles1|v
,|,|v
##|##
si|si|v
lor|lor4|v
dist|dist|v
:|:|v
"|"||v
vos|vos1|v
##|##
qe|qe|v
ensi|ensi|v
est|est6|v
desconfortees|desconfortees|v
,|,|v
##|##
ne|ne|v
menees|menees|v
tel|tel2|v
duel|duel1|v
ne|ne|v
##|##
ne|ne|v
vos|vos|v
desconfortés|desconfortés|v
si|si|v
durement|durement|v
##|##
,|,|v
car|car|v
je|je|v
vos|vos|v
promet|promet|v
##|##
loialment|loialment|v
qe|qe3|v
vos|vos1|v
demoirés|demoirés|v
en|en|v
##|##
cestui|cestui3|v
païs|païs|v
plus|plus|v
aisieement|aisieement|v
et|et|v
##|##
miels|miels|v
qe|qe3|v
en|en|v
celui|celui3|v
où|où|v
##|##
vos|vos1|v
fustes|fustes1|v
nees|nees|v
,|,|v
et|et|v
##|##
plus|plus|v
i|i|v
avrés|avrés1|v
de|de|v
joie|joie|v
##|##
et|et|v
de|de|v
soulaz|soulaz|v
et|et|v
de|de|v
##|##
desduit|desduit|v
.|.|v
car|car|v
je|je|v
vos|vos|v
##|##
di|di|v
qe|qe3|v
celle|celle1|v
qi|qi|v
avront|avront|v
##|##
lor|lor6|v
maris|maris|v
en|en|v
cestui|cestui3|v
païs|païs|v
##|##
poiront|poiront|v
demorer|demorer|v
o|o|v
els|els1|v
à|à|v
##|##
grant|grant1|v
soulaz|soulaz|v
et|et|v
à|à|v
grant|grant4|v
##|##
joie|joie|v
;|;|v
celle|celle1|v
qe|qe|v
maris|maris|v
nen|nen|v
##|##
avront|avront|v
,|,|v
poiront|poiront|v
lor|lor6|v
amis|amis3|v
##|##
avoir|avoir|v
et|et|v
estre|estre2|v
ho|ho|v
els|els1|v
##|##
sans|sans|v
contredit|contredit|v
;|;|v
celle|celle1|v
qi|qi|v
nen|nen|v
##|##
avront|avront|v
barons|barons1|v
ne|ne|v
amis|amis3|v
,|,|v
##|##
le|le5|v
poiront|poiront|v
prendre|prendre|v
à|à|v
tot|tot3|v
##|##
lor|lor1|v
voloir|voloir|v
et|et|v
estre|estre2|v
ho|ho|v
##|##
els|els1|v
à|à|v
moult|moult|v
grant|grant4|v
joie|joie|v
##|##
et|et|v
à|à|v
grant|grant1|v
soulaz|soulaz|v
"|"||v
##|##
.|.|v
quant|quant|v
il|il|v
ot|ot1|v
ensi|ensi|v
##|##
parlés|parlés|v
à|à|v
les|les1|v
dames|dames|v
et|et|v
##|##
à|à|v
les|les1|v
damoiselles|damoiselles|v
,|,|v
si|si|v
##|##
prist|prist|v
dame|dame|v
heleine|heleine|v
por|por|v
la|la|v
##|##
main|main|v
,|,|v
si|si|v
l’|l’4|v
enmena|enmena|v
##|##
de_sor|de_sor|v
un|un|v
riche|riche3|v
lit|lit1|v
por|por|v
##|##
li|li3|v
reconforter|reconforter|v
,|,|v
puis|puis|v
la|la1|v
##|##
mist|mist|v
à|à|v
paroules|paroules|v
et|et|v
li|li3|v
##|##
dist|dist|v
en_tel_mainiere|en_tel_mainiere|v
:|:|v
"|"||v
dame|dame|v
,|,|v
##|##
fist|fist|v
il|il|v
,|,|v
je|je|v
vos|vos|v
##|##
fais|fais|v
à|à|v
savoir|savoir1|v
qe|qe3|v
je|je|v
##|##
vos|vos|v
aime|aime|v
sor|sor|v
toutes|toutes|v
rienz|rienz2|v
##|##
vivant|vivant|v
et|et|v
vos|vos|v
tieng|tieng|v
chiere|chiere1|v
##|##
,|,|v
et|et|v
ensi|ensi|v
vos|vos|v
amerai|amerai|v
##|##
et|et|v
cherirai|cherirai1|v
tot|tot1|v
le|le1|v
jors|jors|v
##|##
de|de|v
ma|ma|v
vie|vie|v
.|.|v
si|si|v
##|##
vos|vos|v
esposerai|esposerai|v
à|à|v
grant|grant1|v
henor|henor|v
##|##
et|et|v
à|à|v
grant|grant4|v
joie|joie|v
;|;|v
si|si|v
##|##
vos|vos|v
di|di|v
qe|qe3|v
de|de|v
vostre|vostre2|v
##|##
venue|venue|v
fera|fera|v
feste|feste|v
et|et|v
joie|joie|v
##|##
tot|tot|v
l’|l’|v
enpire|enpire1|v
mon|mon1|v
pere|pere1|v
##|##
,|,|v
qe|qe3|v
je|je|v
vos|vos|v
aime|aime|v
##|##
ensi|ensi|v
veraiement|veraiement|v
com|com|v
je|je|v
fas|fas|v
##|##
.|.|v
aprés|aprés1|v
,|,|v
chere|chere|v
dame|dame|v
##|##
,|,|v
vos|vos|v
fais|fais|v
savoir|savoir1|v
qe|qe3|v
##|##
vos|vos1|v
serés|serés1|v
en|en|v
cestui|cestui3|v
enpire|enpire|v
##|##
cherie|cherie|v
et|et|v
hobeïe|hobeïe|v
et|et|v
servie|servie|v
##|##
et|et|v
honoree|honoree|v
ensi_come|ensi_come|v
aute|aute|v
roine|roine|v
##|##
:|:|v
tos|tos4|v
vos|vos|v
hobeïront|hobeïront|v
et|et|v
serviront|serviront|v
##|##
"|"||v
.|.|v
quant|quant|v
la|la|v
dame|dame|v
##|##
hot|hot3|v
ensi|ensi|v
paris|paris|v
parler|parler|v
,|,|v
##|##
elle|elle|v
li|li2|v
respondi|respondi|v
en_tel_mainiere|en_tel_mainiere|v
:|:|v
"|"||v
##|##
biau|biau|v
sire|sire|v
paris|paris1|v
,|,|v
je|je|v
##|##
voi|voi|v
bien|bien4|v
qe|qe3|v
à|à|v
vos|vos|v
##|##
ne|ne|v
me|me|v
poroie|poroie|v
je|je|v
defendre|defendre|v
##|##
,|,|v
et|et|v
por_ce|por_ce|v
me|me|v
convient|convient|v
##|##
il|il2|v
vostre|vostre2|v
volonté|volonté|v
hobeir|hobeir|v
et|et|v
##|##
fer|fer1|v
.|.|v
si|si|v
vos|vos|v
di|di|v
##|##
qe|qe3|v
,|,|v
se|se2|v
vos|vos|v
me|me|v
##|##
porterés|porterés|v
henor|henor|v
et|et|v
foi|foi|v
,|,|v
##|##
ce|ce|v
sera|sera3|v
vostre|vostre|v
grant|grant|v
henor|henor2|v
##|##
,|,|v
aprés|aprés1|v
ferés|ferés|v
grant|grant4|v
pitiez|pitiez|v
##|##
"|"||v
.|.|v
et|et|v
ensi|ensi|v
disant|disant|v
##|##
,|,|v
comensa|comensa|v
dame|dame|v
heleine|heleine|v
fort|fort|v
##|##
à|à|v
plorer|plorer|v
.|.|v
paris|paris1|v
la|la1|v
##|##
reconforta|reconforta|v
moult|moult|v
,|,|v
si|si|v
vos|vos|v
##|##
di|di|v
qe|qe3|v
moult|moult|v
la|la1|v
fist|fist1|v
##|##
la|la|v
nuit|nuit|v
honorer|honorer|v
et|et|v
servir|servir|v
##|##
.|.|v
coment|coment|v
menelax|menelax1|v
sot|sot1|v
qe|qe3|v
##|##
paris|paris1|v
li|li2|v
avoit|avoit2|v
sa|sa|v
feme|feme|v
##|##
tollue|tollue|v
la|la|v
novelle|novelle|v
fu|fu1|v
tost|tost|v
##|##
espandue|espandue|v
par|par|v
le|le|v
monde|monde1|v
si_come|si_come|v
##|##
paris|paris1|v
avoit|avoit2|v
le|le|v
tenple|tenple1|v
blisiéz|blisiéz|v
##|##
et|et|v
robés|robés|v
et|et|v
pris|pris5|v
les|les|v
##|##
homes|homes1|v
et|et|v
les|les1|v
femes|femes|v
et|et|v
##|##
hocis|hocis2|v
et|et|v
detrenchés|detrenchés2|v
.|.|v
et|et|v
##|##
avec|avec|v
ce|ce1|v
n’|n’1|v
avoit|avoit2|v
il|il|v
##|##
dame|dame|v
heleine|heleine|v
amenee|amenee|v
à|à|v
troie|troie|v
##|##
;|;|v
si|si|v
li|li2|v
fu|fu1|v
contés|contés1|v
q’|q’1|v
##|##
il|il|v
pooit|pooit2|v
ja|ja|v
estre|estre4|v
à|à|v
##|##
troie|troie|v
arivés|arivés2|v
.|.|v
quant|quant|v
menelax|menelax1|v
##|##
sot|sot|v
ceste|ceste1|v
novelle|novelle|v
,|,|v
il|il|v
##|##
en|en|v
fu|fu|v
moult|moult|v
doulenz|doulenz|v
et|et|v
##|##
tristes|tristes1|v
et|et|v
corrociéz|corrociéz1|v
.|.|v
il|il|v
##|##
torna|torna1|v
tot_maintenant|tot_maintenant|v
à|à|v
parches|parches|v
et|et|v
##|##
mena|mena|v
ho|ho|v
lui|lui|v
nestor|nestor|v
.|.|v
##|##
celui|celui|v
nestor|nestor1|v
estoit|estoit1|v
moult|moult|v
ami|ami|v
##|##
de|de|v
menelax|menelax|v
,|,|v
il|il|v
estoit|estoit1|v
##|##
moult|moult|v
riche|riche2|v
roi|roi|v
et|et|v
saje|saje|v
##|##
et|et|v
vaillant|vaillant|v
et|et|v
puissant|puissant|v
d’|d’|v
##|##
avoir|avoir1|v
et|et|v
de|de|v
chevaliers|chevaliers3|v
à|à|v
##|##
grant|grant4|v
mervoille|mervoille|v
;|;|v
de|de|v
son|son1|v
cors|cors|v
##|##
estoit|estoit1|v
il|il|v
mervoilleus|mervoilleus|v
chevaliers|chevaliers2|v
.|.|v
##|##
quant|quant|v
il|il1|v
furent|furent1|v
à|à|v
parches|parches|v
##|##
venus|venus1|v
,|,|v
il|il1|v
demanderent|demanderent1|v
à|à|v
##|##
qerre|qerre|v
agamenon|agamenon1|v
,|,|v
qe|qe|v
frere|frere|v
##|##
menelax|menelax|v
estoit|estoit1|v
,|,|v
q’|q’1|v
il|il|v
##|##
deüst|deüst|v
venir|venir|v
à|à|v
parche|parche|v
.|.|v
##|##
coment|coment|v
paris|paris1|v
s’|s’|v
en|en|v
ala|ala1|v
##|##
à|à|v
troie|troie|v
ho|ho|v
tot|tot3|v
son|son1|v
##|##
gaaing|gaaing|v
,|,|v
et|et|v
coment|coment|v
le|le|v
##|##
roi|roi|v
priant|priant|v
le|le4|v
receve|receve|v
honoreement|honoreement|v
##|##
et|et|v
ses|ses2|v
gent|gent|v
aussi|aussi|v
paris|paris1|v
##|##
et|et|v
sa|sa|v
conpaignie|conpaignie|v
,|,|v
qi|qi|v
##|##
estoient|estoient3|v
à|à|v
atenedon|atenedon1|v
herbergés|herbergés|v
,|,|v
##|##
quant|quant|v
vint|vint|v
la|la|v
maitinee|maitinee|v
qe|qe3|v
##|##
le|le|v
jor|jor1|v
fu|fu2|v
esclaris|esclaris|v
,|,|v
##|##
li|li|v
tens|tens|v
fesoit|fesoit2|v
moult|moult|v
cler|cler|v
##|##
et|et|v
biaux|biaux|v
,|,|v
il|il1|v
deschargerent|deschargerent|v
##|##
de|de|v
lor|lor5|v
nes|nes1|v
la|la|v
proie|proie|v
##|##
et|et|v
le|le|v
tresor|tresor|v
et|et|v
les|les|v
##|##
presoniers|presoniers|v
q’|q’|v
il|il1|v
avoient|avoient1|v
amenés|amenés|v
##|##
,|,|v
puis|puis|v
monterent|monterent|v
sor|sor|v
lor|lor6|v
##|##
richez|richez|v
palefroins|palefroins|v
qu’|qu’|v
il|il1|v
troverent|troverent|v
##|##
en_luec|en_luec|v
aparoillés|aparoillés1|v
,|,|v
si|si|v
se|se1|v
##|##
mistrent|mistrent|v
à|à|v
la|la|v
voie|voie|v
.|.|v
##|##
si|si|v
chevaucherent|chevaucherent|v
vers|vers|v
la|la|v
cité|cité|v
##|##
à|à|v
moult|moult|v
grant|grant4|v
joie|joie|v
et|et|v
##|##
à|à|v
moult|moult|v
grant|grant1|v
soulas|soulas|v
.|.|v
##|##
paris|paris1|v
convooit|convooit|v
dame|dame|v
heleine|heleine|v
et|et|v
##|##
li|li3|v
fesoit|fesoit|v
moult|moult|v
grant|grant1|v
henor|henor|v
##|##
et|et|v
moult|moult|v
la|la1|v
reconfortoit|reconfortoit|v
;|;|v
les|les1|v
##|##
autres|autres3|v
dames|dames|v
et|et|v
li|li2|v
prisons|prisons|v
##|##
fait|fait3|v
il|il|v
moult|moult|v
bien|bien4|v
aconpaignier|aconpaignier|v
##|##
et|et|v
guier|guier|v
d’|d’|v
autre|autre4|v
part|part|v
##|##
.|.|v
quant|quant|v
li|li|v
roi|roi|v
priant|priant|v
##|##
sot|sot1|v
come|come|v
paris|paris1|v
venoit|venoit|v
,|,|v
##|##
il|il|v
monta|monta|v
maintenant|maintenant|v
ho|ho|v
bone|bone|v
##|##
conpaignie|conpaignie|v
et|et|v
grant|grant4|v
de|de|v
haus|haus|v
##|##
barons|barons3|v
,|,|v
si|si|v
hoïstrent|hoïstrent|v
de|de|v
##|##
troie|troie|v
à_l_encontre|à_l_encontre|v
d’|d’|v
els|els1|v
puis_qe|puis_qe1|v
##|##
trois|trois|v
lieues|lieues|v
.|.|v
et|et|v
puis_q’|puis_q’|v
##|##
il|il1|v
furent|furent1|v
ensenble|ensenble|v
venus|venus1|v
,|,|v
##|##
li|li|v
rois|rois3|v
et|et|v
ses|ses|v
conpaignons|conpaignons|v
##|##
firent|firent|v
à|à|v
paris|paris|v
grant|grant4|v
joie|joie|v
##|##
et|et|v
grant|grant4|v
feste|feste|v
.|.|v
paris|paris1|v
##|##
fist|fist1|v
au|au|v
roi|roi1|v
presenter|presenter|v
tot|tot1|v
##|##
les|les|v
presoniers|presoniers|v
et|et|v
tos|tos2|v
le|le|v
##|##
tresor|tresor|v
q’|q’|v
il|il1|v
avoient|avoient1|v
gaaignés|gaaignés|v
##|##
;|;|v
il|il|v
meïsmes|meïsmes|v
li|li2|v
presenta|presenta|v
aprés|aprés|v
##|##
dame|dame|v
heleine|heleine|v
,|,|v
qi|qi|v
de|de|v
##|##
biauté|biauté|v
pasoit|pasoit|v
toutes|toutes|v
le|le3|v
dames|dames|v
##|##
mortels|mortels1|v
.|.|v
et|et|v
quant|quant|v
li|li|v
##|##
roi|roi|v
hot|hot|v
le|le|v
present|present|v
receüz|receüz1|v
##|##
,|,|v
il|il|v
en|en|v
mercia|mercia|v
moult|moult|v
##|##
son|son1|v
fiz|fiz1|v
et|et|v
tot|tot1|v
les|les|v
##|##
autres|autres|v
.|.|v
paris|paris1|v
li|li2|v
conta|conta|v
##|##
tot_ensi_com|tot_ensi_com|v
il|il|v
hot|hot|v
esploitiéz|esploitiéz|v
en|en|v
##|##
grese|grese|v
,|,|v
car|car|v
il|il|v
li|li2|v
##|##
dist|dist|v
premierement|premierement|v
coment|coment|v
il|il|v
estoit|estoit3|v
##|##
arivéz|arivéz|v
,|,|v
et|et|v
coment|coment|v
il|il1|v
##|##
roberent|roberent|v
le|le|v
tenple|tenple1|v
et|et|v
le|le4|v
##|##
briserent|briserent|v
,|,|v
et|et|v
pristrent|pristrent|v
les|les|v
##|##
homes|homes1|v
et|et|v
les|les1|v
femes|femes|v
et|et|v
##|##
les|les|v
rent|rent1|v
mes|mes|v
avant|avant|v
en|en|v
##|##
ocistrent|ocistrent1|v
asés|asés|v
,|,|v
et|et|v
coment|coment|v
##|##
il|il1|v
pristrent|pristrent|v
tot|tot3|v
le|le|v
tresor|tresor|v
##|##
et|et|v
les|les1|v
richesses|richesses|v
q’|q’|v
il|il1|v
##|##
troverent|troverent|v
.|.|v
et|et|v
puis_aprés|puis_aprés|v
li|li2|v
##|##
conta|conta|v
coment|coment|v
il|il1|v
reparoient|reparoient|v
à|à|v
##|##
lor|lor5|v
nes|nes1|v
quant|quant|v
il|il1|v
furent|furent2|v
##|##
asaillis|asaillis1|v
au|au|v
chemin|chemin|v
por|por|v
les|les|v
##|##
gresois|gresois1|v
,|,|v
et|et|v
la|la|v
grant|grant4|v
##|##
desconfiture|desconfiture|v
qu’|qu’|v
il|il1|v
firent|firent|v
par|par|v
##|##
nuit|nuit|v
,|,|v
et|et|v
coment|coment|v
il|il1|v
##|##
chargerent|chargerent|v
de_sus|de_sus|v
lor|lor5|v
nes|nes1|v
l’|l’|v
##|##
avoir|avoir1|v
et|et|v
les|les|v
presoniers|presoniers|v
.|.|v
##|##
quant|quant|v
li|li|v
roi|roi|v
hot|hot|v
tot_ce|tot_ce1|v
##|##
entendus|entendus|v
,|,|v
il|il|v
en|en|v
fu|fu|v
##|##
moult|moult|v
liez|liez|v
et|et|v
joiant|joiant1|v
et|et|v
##|##
moult|moult|v
en|en|v
loa|loa|v
paris|paris|v
.|.|v
##|##
puis_aprés|puis_aprés|v
prist|prist|v
il|il|v
meïsmes|meïsmes|v
dame|dame|v
##|##
heleine|heleine|v
par|par|v
le|le|v
noel|noel|v
dou|dou|v
##|##
frain|frain|v
,|,|v
qi|qi|v
d’|d’|v
or|or1|v
##|##
estoit|estoit1|v
,|,|v
si|si|v
la|la1|v
condusoit|condusoit|v
##|##
il|il|v
tot|tot|v
seul|seul1|v
por|por|v
l’|l’|v
##|##
amor|amor2|v
son|son1|v
fiz|fiz1|v
;|;|v
si|si|v
li|li2|v
##|##
resenbloit|resenbloit|v
,|,|v
quant|quant|v
il|il|v
la|la1|v
##|##
miroit|miroit|v
,|,|v
la|la|v
flors|flors|v
de|de|v
##|##
toutes|toutes|v
biautés|biautés|v
.|.|v
ensi|ensi|v
la|la1|v
##|##
conduisoit|conduisoit|v
li|li|v
roi|roi|v
com|com|v
je|je|v
##|##
vos|vos|v
ai|ai1|v
dit|dit4|v
.|.|v
si|si|v
##|##
disoit|disoit|v
bien|bien4|v
à|à|v
soi|soi|v
meïsmes|meïsmes1|v
##|##
q’|q’1|v
il|il|v
avra|avra|v
desormés|desormés|v
,|,|v
##|##
se|se4|v
cuide|cuide|v
,|,|v
sa|sa|v
suor|suor|v
##|##
efionan|efionan|v
qe|qe1|v
les|les|v
gresois|gresois2|v
hont|hont|v
##|##
longuement|longuement|v
tenue|tenue2|v
;|;|v
bien|bien4|v
en|en|v
cuide|cuide1|v
##|##
avoir|avoir|v
raison|raison|v
à|à|v
sa|sa|v
volonté|volonté|v
##|##
et|et|v
à|à|v
sa|sa|v
devise|devise|v
.|.|v
##|##
moult|moult|v
se|se|v
reconforte|reconforte|v
li|li|v
roi|roi|v
##|##
priant|priant|v
de|de|v
dame|dame|v
heleine|heleine|v
,|,|v
##|##
si|si|v
la|la1|v
pria|pria|v
moult|moult|v
doucement|doucement|v
##|##
q’|q’1|v
elle|elle|v
se|se|v
reconfortast|reconfortast|v
car|car|v
##|##
voirement|voirement|v
le|le6|v
sache|sache1|v
elle|elle|v
q’|q’1|v
##|##
il|il|v
li|li3|v
fera|fera|v
tot|tot3|v
l’|l’|v
##|##
enor|enor|v
et|et|v
tot|tot3|v
le|le|v
bien|bien1|v
##|##
q’|q’|v
il|il|v
poira|poira1|v
,|,|v
et|et|v
##|##
q’|q’1|v
il|il|v
la|la1|v
feira|feira|v
roine|roine|v
##|##
de|de|v
son|son1|v
reigne|reigne|v
,|,|v
de|de|v
##|##
qoi|qoi|v
elle|elle|v
sera|sera1|v
moult|moult|v
honoree|honoree|v
##|##
à|à|v
son|son1|v
vivant|vivant1|v
.|.|v
tant|tant|v
##|##
chevaucherent|chevaucherent|v
en_tel_mainiere|en_tel_mainiere|v
en_si|en_si|v
parlant|parlant|v
q’|q’1|v
##|##
il|il1|v
vindrent|vindrent|v
à|à|v
troie|troie|v
,|,|v
##|##
si|si|v
entrerent|entrerent|v
de_denz|de_denz|v
la|la|v
cité|cité|v
##|##
et|et|v
chevauchere|chevauchere|v
par|par|v
les|les1|v
rues|rues|v
##|##
amont|amont|v
.|.|v
li|li|v
pueple|pueple|v
de|de|v
##|##
la|la|v
ville|ville|v
lor|lor4|v
vint|vint|v
à_l_encontre|à_l_encontre|v
##|##
por|por|v
veoir|veoir|v
cele|cele|v
proie|proie|v
et|et|v
##|##
cele|cele|v
victoire|victoire|v
.|.|v
si|si|v
vos|vos|v
##|##
di|di|v
qe|qe3|v
vos|vos1|v
ne|ne|v
veïstes|veïstes|v
##|##
honque|honque|v
ni|ni|v
oïstes|oïstes|v
parler|parler|v
de|de|v
##|##
si|si|v
mervoilleuse|mervoilleuse|v
feste|feste|v
come|come|v
fu|fu|v
##|##
celle|celle|v
et|et|v
honorés|honorés2|v
entre|entre|v
paris|paris|v
##|##
et|et|v
sa|sa|v
conpaignie|conpaignie|v
.|.|v
lendemains|lendemains|v
##|##
aprés|aprés1|v
espousa|espousa|v
paris|paris1|v
dame|dame|v
heleine|heleine|v
##|##
por|por|v
la|la|v
volonté|volonté|v
son|son1|v
pere|pere1|v
##|##
à|à|v
moult|moult|v
grant|grant1|v
henor|henor|v
et|et|v
##|##
à|à|v
moult|moult|v
grant|grant4|v
hautesse|hautesse|v
,|,|v
##|##
car|car|v
tos|tos7|v
cels|cels|v
de|de|v
la|la|v
##|##
ville|ville|v
festoierent|festoierent|v
viii|viii|v
jors|jors|v
tos|tos1|v
##|##
entiers|entiers|v
.|.|v
si|si|v
fist|fist2|v
li|li|v
##|##
roi|roi|v
adonques|adonques|v
moult|moult|v
grant|grant5|v
nosses|nosses|v
##|##
tel|tel7|v
qe|qe3|v
jamés|jamés|v
si|si|v
grant|grant5|v
##|##
ne|ne|v
furent|furent2|v
veües|veües|v
