FORMA|KEY|SIGL
de|de|p
jason|jason1|p
mult|mult|p
fort|fort|p
##|##
.|.|p
li|li|p
roi|roi|p
oetes|oetes|p
avoit|avoit|p
##|##
une|une|p
fille|fille|p
qi|qi|p
medea|medea|p
estoit|estoit2|p
##|##
apellee|apellee|p
qui|qui|p
mult|mult|p
estoi|estoi|p
de|de|p
##|##
mervoilleuse|mervoilleuse|p
biauté|biauté|p
.|.|p
li|li|p
roi|roi|p
##|##
oetes|oetes|p
,|,|p
por|por|p
festoier|festoier|p
et|et|p
##|##
por|por|p
joir|joir|p
jason|jason1|p
et|et|p
sa|sa|p
##|##
conpaignie|conpaignie|p
,|,|p
manda|manda|p
en_la|en_la|p
chabre|chabre|p
##|##
là_où|là_où|p
sa|sa|p
fille|fille|p
estoit|estoit|p
q’|q’1|p
##|##
elle|elle|p
deüst|deüst|p
devant|devant1|p
li|li2|p
venir|venir|p
##|##
.|.|p
et|et|p
quant|quant|p
la|la|p
damoiselle|damoiselle|p
##|##
hoï|hoï|p
le|le|p
mandement|mandement|p
son|son1|p
pere|pere1|p
##|##
,|,|p
elle|elle|p
s’|s’|p
aparoilla|aparoilla|p
et|et|p
##|##
asisma|asisma|p
nil|nil|p
autement|autement|p
si_come|si_come|p
à|à|p
##|##
fille|fille|p
de|de|p
roi|roi1|p
convenoit|convenoit|p
.|.|p
##|##
elle|elle|p
vesti|vesti|p
premierement|premierement|p
son|son1|p
cors|cors|p
##|##
d’|d’|p
un|un|p
bliaut|bliaut|p
de|de|p
porpre|porpre|p
##|##
inde|inde1|p
goutee|goutee|p
d’|d’|p
or|or1|p
menuement|menuement|p
##|##
froré|froré|p
de|de|p
blanche|blanche|p
hermine|hermine|p
;|;|p
son|son|p
##|##
mantel|mantel|p
estoit|estoit|p
d’|d’|p
un|un|p
drap|drap|p
##|##
qi|qi|p
fu|fu1|p
en|en|p
inde|inde|p
laborés|laborés|p
##|##
;|;|p
il|il|p
estoit|estoit2|p
forrés|forrés|p
d’|d’|p
une|une|p
##|##
noire|noire|p
sebelline|sebelline|p
qi|qi|p
mult|mult|p
estoit|estoit1|p
##|##
bien|bien4|p
seant|seant|p
au|au|p
mantel|mantel1|p
.|.|p
##|##
elle|elle|p
lïa|lïa|p
ses|ses2|p
treses|treses|p
,|,|p
##|##
qi|qi|p
senbloient|senbloient|p
d’|d’|p
or|or1|p
tant|tant|p
##|##
estoient|estoient|p
blondes|blondes|p
,|,|p
d’|d’|p
un|un|p
##|##
mult|mult|p
riche|riche3|p
tresor|tresor|p
,|,|p
laborés|laborés1|p
##|##
par|par|p
mult|mult|p
grant|grant4|p
soutilité|soutilité|p
.|.|p
##|##
et|et|p
qant|qant|p
la|la|p
damoiselle|damoiselle|p
medea|medea|p
##|##
fu|fu1|p
si|si|p
richement|richement|p
apparoillee|apparoillee|p
et|et|p
##|##
ahornee|ahornee|p
com|com|p
dit|dit1|p
vos|vos|p
ai|ai|p
##|##
,|,|p
elle|elle|p
prist|prist|p
qatre|qatre|p
de|de|p
##|##
ses|ses2|p
damoiselles|damoiselles|p
et|et|p
le|le6|p
mist|mist|p
##|##
devant|devant1|p
li|li2|p
por|por|p
li|li2|p
faire|faire|p
##|##
conpaignie|conpaignie|p
.|.|p
adonc|adonc|p
se|se|p
parti|parti|p
##|##
de_la|de_la|p
chambre|chambre|p
là_où|là_où|p
elle|elle|p
estoit|estoit|p
##|##
et|et|p
s’|s’|p
en|en2|p
vint|vint1|p
devant|devant1|p
##|##
son|son1|p
pere|pere1|p
mult|mult|p
sajement|sajement|p
,|,|p
##|##
sa|sa|p
chiere|chiere|p
enclinee|enclinee|p
vers|vers|p
le|le|p
##|##
pavement|pavement|p
de_la|de_la|p
maison|maison|p
ho|ho|p
mult|mult|p
##|##
simple|simple|p
regardeüre|regardeüre|p
.|.|p
et|et|p
quant|quant|p
##|##
son|son|p
pere|pere|p
la|la1|p
vit|vit|p
venir|venir|p
##|##
si|si|p
honoreement|honoreement|p
,|,|p
il|il|p
l’|l’4|p
##|##
acoilli|acoilli|p
mult|mult|p
doucement|doucement|p
et|et|p
l’|l’4|p
##|##
asist|asist|p
de_couste|de_couste|p
lui|lui|p
.|.|p
quant|quant|p
##|##
jason|jason|p
et|et|p
hercules|hercules|p
et|et|p
les|les|p
##|##
autres|autres|p
gresois|gresois2|p
virent|virent|p
la|la|p
damoisele|damoisele|p
##|##
venir|venir|p
,|,|p
qi|qi|p
de|de|p
si|si|p
##|##
mervoilleuse|mervoilleuse|p
biauté|biauté|p
estoit|estoit|p
et|et|p
si|si|p
##|##
richement|richement|p
aornee|aornee|p
et|et|p
asimee|asimee|p
,|,|p
##|##
il|il1|p
esbaïrent|esbaïrent|p
tos|tos4|p
esnelepas|esnelepas|p
q’|q’1|p
##|##
il|il1|p
la|la1|p
virent|virent|p
aparir|aparir|p
devant|devant1|p
##|##
els|els1|p
,|,|p
car|car|p
la|la|p
mervoille|mervoille|p
##|##
de|de|p
sa|sa|p
biauté|biauté|p
et|et|p
de|de|p
##|##
son|son1|p
hornement|hornement|p
ne|ne|p
senbloit|senbloit|p
pas|pas|p
##|##
chouse|chouse|p
terriene|terriene|p
mes|mes|p
esperituel|esperituel|p
.|.|p
##|##
quant|quant|p
la|la|p
damoiselle|damoiselle|p
fu|fu2|p
devant|devant1|p
##|##
son|son1|p
pere|pere1|p
venue|venue1|p
et|et|p
il|il|p
##|##
l’|l’4|p
ot|ot1|p
de_lés|de_lés|p
lui|lui|p
asise|asise|p
##|##
et|et|p
elle|elle|p
ot|ot1|p
chousi|chousi|p
et|et|p
##|##
veü|veü|p
devant|devant1|p
li|li|p
jason|jason1|p
et|et|p
##|##
les|les|p
autres|autres1|p
ses|ses1|p
conpaignons|conpaignons1|p
,|,|p
##|##
elle|elle|p
enquist|enquist|p
et|et|p
demanda|demanda|p
son|son1|p
##|##
pere|pere1|p
de|de|p
lor|lor1|p
estre|estre1|p
et|et|p
##|##
qi|qi3|p
·l|·l|p
estoient|estoient1|p
et|et|p
qoi|qoi|p
##|##
aloient|aloient3|p
chersant|chersant|p
por|por|p
cele|cele|p
contree|contree|p
##|##
.|.|p
li|li|p
roi|roi|p
li|li2|p
en|en2|p
##|##
dist|dist|p
toute|toute|p
la|la|p
verité|verité|p
car|car|p
##|##
bien|bien4|p
la|la1|p
sovoit|sovoit|p
.|.|p
quant|quant|p
##|##
la|la|p
damoiselle|damoiselle|p
entendi|entendi|p
qe|qe3|p
ce|ce|p
##|##
estoit|estoit|p
jason|jason|p
,|,|p
li|li|p
biau|biau|p
##|##
,|,|p
li|li|p
preu|preu|p
,|,|p
li|li|p
##|##
vaillant|vaillant|p
de|de|p
qoi|qoi|p
tot|tot|p
le|le|p
##|##
monde|monde|p
parloit|parloit|p
,|,|p
elle|elle|p
le|le4|p
##|##
comensa|comensa|p
à|à|p
regarder|regarder|p
mult|mult|p
ententivement|ententivement|p
##|##
.|.|p
et|et|p
ensi|ensi|p
regardant|regardant|p
jason|jason|p
##|##
,|,|p
maintenant|maintenant|p
li|li4|p
enbla|enbla|p
amor|amor1|p
##|##
son|son1|p
cuor|cuor|p
;|;|p
la|la|p
très|très|p
grant|grant4|p
##|##
biauté|biauté|p
de|de|p
jason|jason1|p
l’|l’4|p
ot|ot1|p
##|##
maintenant|maintenant|p
conqise|conqise|p
et|et|p
vencue|vencue|p
de|de|p
##|##
tel|tel6|p
mainiere|mainiere|p
q’|q’1|p
elle|elle|p
ne|ne|p
##|##
pooit|pooit1|p
mès|mès|p
son|son1|p
cuor|cuor|p
refrener|refrener|p
##|##
de|de|p
s’|s’2|p
amor|amor|p
neis|neis|p
ses|ses1|p
##|##
euz|euz|p
en|en|p
autre|autre4|p
parte|parte|p
tendre|tendre|p
##|##
por|por|p
regarder|regarder|p
fors|fors|p
à|à|p
li|li2|p
##|##
tant_seulement|tant_seulement|p
.|.|p
je|je|p
cuit|cuit|p
qe|qe3|p
##|##
se|se2|p
jason|jason|p
li|li4|p
reqeroit|reqeroit|p
s’|s’2|p
##|##
amor|amor|p
,|,|p
elle|elle|p
ne|ne|p
li|li2|p
##|##
ascondiroit|ascondiroit|p
pas|pas|p
.|.|p
mult|mult|p
desiroit|desiroit|p
##|##
la|la|p
damoiselle|damoiselle|p
medea|medea|p
avoir|avoir|p
seignorie|seignorie|p
##|##
sor|sor|p
jason|jason1|p
et|et|p
poësté|poësté|p
por|por|p
##|##
tel|tel5|p
q’|q’1|p
il|il|p
l’|l’4|p
amast|amast|p
##|##
.|.|p
si|si|p
dit|dit2|p
bien|bien4|p
à|à|p
##|##
soi|soi|p
meïsmes|meïsmes4|p
qe|qe3|p
poi|poi|p
priseroit|priseroit|p
##|##
de_sor_mès|de_sor_mès|p
son|son1|p
grant|grant1|p
senz|senz1|p
et|et|p
##|##
son|son1|p
grant|grant1|p
savoir|savoir|p
ce|ce2|p
elle|elle|p
##|##
de|de|p
ce|ce1|p
ne|ne|p
set|set|p
à|à|p
##|##
bon|bon1|p
chief|chief1|p
venir|venir|p
.|.|p
coment|coment|p
##|##
li|li|p
roi|roi|p
oetes|oetes|p
comanda|comanda|p
à|à|p
##|##
sa|sa|p
fille|fille|p
medea|medea|p
qu’|qu’1|p
elle|elle|p
##|##
s’|s’|p
acontast|acontast|p
de|de|p
jason|jason1|p
et|et|p
##|##
de|de|p
hercules|hercules1|p
et|et|p
les|les4|p
honorast|honorast|p
##|##
et|et|p
conjoïst|conjoïst|p
car|car|p
il|il|p
le|le6|p
##|##
voloit|voloit|p
ensi|ensi|p
.|.|p
quant|quant|p
il|il1|p
##|##
orent|orent1|p
soupé|soupé|p
et|et|p
les|les1|p
tables|tables|p
##|##
furen|furen|p
levees|levees|p
,|,|p
medea|medea|p
se|se|p
##|##
mist|mist1|p
de_denz|de_denz|p
sa|sa|p
chanbre|chanbre|p
ensi|ensi|p
##|##
destroite|destroite|p
et|et|p
esprise|esprise|p
de_l’|de_l’|p
amor|amor2|p
##|##
jason|jason1|p
com|com|p
je|je|p
vos|vos|p
ai|ai|p
##|##
contés|contés|p
.|.|p
elle|elle|p
soufri|soufri|p
toute|toute|p
##|##
la|la|p
nuit|nuit|p
à|à|p
mult|mult|p
grant|grant4|p
##|##
poine|poine|p
et|et|p
à|à|p
grant|grant1|p
travail|travail|p
##|##
,|,|p
toute|toute|p
fois|fois1|p
pensant|pensant|p
coment|coment|p
##|##
et|et|p
en|en|p
quell|quell|p
mainiere|mainiere|p
elle|elle|p
##|##
peüst|peüst|p
de|de|p
ce|ce1|p
à|à|p
bon|bon1|p
##|##
chief|chief1|p
venir|venir|p
.|.|p
quant|quant|p
vint|vint|p
##|##
au|au|p
chief|chief1|p
de|de|p
la|la|p
semaine|semaine|p
##|##
,|,|p
li|li|p
roi|roi|p
fist|fist1|p
venir|venir|p
##|##
medea|medea|p
devant|devant1|p
soi|soi|p
en|en|p
sa|sa|p
##|##
sala|sala|p
qi|qi|p
mult|mult|p
estoit|estoit1|p
riche|riche|p
##|##
et|et|p
grant|grant4|p
,|,|p
si|si|p
la|la1|p
##|##
conjoï|conjoï|p
et|et|p
acoula|acoula|p
plus|plus|p
de|de|p
##|##
c|c|p
fois|fois|p
et|et|p
baisa|baisa|p
.|.|p
##|##
et|et|p
quant|quant|p
il|il|p
l’|l’4|p
ot|ot1|p
##|##
ensi|ensi|p
conjoié|conjoié|p
et|et|p
acollee|acollee|p
,|,|p
##|##
il|il|p
li|li4|p
dist|dist|p
:|:|p
belle|belle|p
fille|fille|p
##|##
,|,|p
je|je|p
vos|vos|p
comant|comant|p
et|et|p
##|##
vuoil|vuoil1|p
qe|qe3|p
vos|vos1|p
vos|vos|p
acontés|acontés|p
##|##
à|à|p
jason|jason1|p
et|et|p
à|à|p
hercules|hercules1|p
##|##
et|et|p
vos|vos1|p
les|les4|p
honorés|honorés1|p
et|et|p
##|##
festoiés|festoiés|p
por_ce_que|por_ce_que|p
aus|aus|p
homes|homes|p
sont|sont|p
##|##
,|,|p
et|et|p
avec|avec|p
lor|lor2|p
autesse|autesse|p
##|##
sont|sont1|p
il|il1|p
les|les|p
plus|plus2|p
vaillans|vaillans|p
##|##
homes|homes|p
qi|qi|p
soient|soient|p
en|en|p
vie|vie|p
##|##
.|.|p
alés|alés5|p
le|le4|p
conjoir|conjoir|p
,|,|p
##|##
qe|qe3|p
je|je|p
le|le6|p
vuoil|vuoil1|p
"|"||p
##|##
.|.|p
quant|quant|p
la|la|p
damoisele|damoisele|p
hoï|hoï|p
##|##
ce_qe|ce_qe|p
son|son|p
pere|pere|p
li|li4|p
disoit|disoit|p
##|##
,|,|p
à_mervoille|à_mervoille|p
hot|hot1|p
grant|grant4|p
joie|joie|p
##|##
de_denz|de_denz|p
son|son1|p
cuor|cuor|p
;|;|p
ja|ja|p
fust|fust1|p
##|##
se|se3|p
q’|q’1|p
elle|elle|p
ne|ne|p
feïst|feïst|p
##|##
nuls|nuls1|p
senblant|senblant|p
.|.|p
si|si|p
i|i|p
##|##
ala|ala|p
par|par|p
la|la|p
volonté|volonté|p
son|son1|p
##|##
pere|pere1|p
aconplir|aconplir|p
,|,|p
si|si|p
s’|s’|p
##|##
aconta|aconta|p
de|de|p
jason|jason1|p
et|et|p
de|de|p
##|##
son|son1|p
conpaignon|conpaignon|p
hercules|hercules1|p
mult|mult|p
sajement|sajement|p
##|##
,|,|p
o|o|p
simple|simple|p
chiere|chiere|p
et|et|p
##|##
hotouse|hotouse|p
regardeüre|regardeüre|p
.|.|p
elle|elle|p
s’|s’|p
##|##
asist|asist|p
devant|devant1|p
els|els1|p
.|.|p
les|les|p
##|##
dui|dui|p
conpaignons|conpaignons|p
li|li2|p
firent|firent|p
mult|mult|p
##|##
grant|grant1|p
henor|henor|p
et|et|p
mult|mult|p
grant|grant4|p
##|##
joie|joie|p
.|.|p
adonc|adonc|p
comensa|comensa|p
medea|medea|p
##|##
à|à|p
parler|parler|p
à|à|p
jason|jason1|p
auques|auques|p
##|##
baset|baset|p
en|en|p
tel|tel6|p
mainiere|mainiere|p
:|:|p
"|"||p
##|##
jason|jason|p
,|,|p
fist|fist|p
elle|elle|p
,|,|p
##|##
por_ce_qe|por_ce_qe|p
je|je|p
sai|sai|p
qe|qe3|p
vos|vos1|p
##|##
estes|estes1|p
mult|mult|p
gentil|gentil|p
home|home|p
et|et|p
##|##
mult|mult|p
vaillant|vaillant|p
et|et|p
biau|biau|p
sor|sor|p
##|##
tos|tos1|p
autres|autres5|p
et|et|p
qe|qe3|p
vos|vos1|p
##|##
estes|estes2|p
de|de|p
strange|strange|p
païs|païs|p
,|,|p
##|##
si|si|p
vos|vos|p
dorai|dorai|p
consol|consol|p
droiturier|droiturier|p
##|##
,|,|p
mes|mes|p
ja|ja|p
por_ce|por_ce|p
ne|ne|p
##|##
me|me|p
devés|devés|p
à|à|p
plus|plus|p
fol|fol|p
##|##
atenir|atenir|p
"|"||p
.|.|p
"|"||p
dame|dame|p
##|##
,|,|p
fist|fist|p
jason|jason|p
,|,|p
de_ce_q’|de_ce_q’|p
##|##
il|il2|p
vos|vos|p
est|est2|p
pleü|pleü|p
à|à|p
##|##
moi|moi|p
parler|parler|p
,|,|p
vos|vos|p
merci|merci|p
##|##
je|je|p
mult|mult|p
de_bonerement|de_bonerement|p
si_come|si_come|p
à_la|à_la|p
##|##
plus|plus2|p
saje|saje3|p
damoiselle|damoiselle|p
et|et|p
à_la|à_la|p
##|##
plus|plus2|p
vaillant|vaillant|p
et|et|p
à_la|à_la|p
plus|plus2|p
##|##
treplaisant|treplaisant|p
qi|qi|p
soit|soit|p
en|en|p
vie|vie|p
##|##
"|"||p
.|.|p
"|"||p
jason|jason|p
,|,|p
##|##
fist|fist|p
medea|medea|p
,|,|p
je|je|p
sai|sai|p
##|##
bien|bien4|p
por_quoi|por_quoi|p
vos|vos1|p
estes|estes|p
venus|venus1|p
##|##
en|en|p
cestui|cestui3|p
païs|païs|p
.|.|p
vos|vos1|p
##|##
i|i|p
estes|estes|p
venus|venus1|p
por|por|p
la|la|p
##|##
toison|toison|p
dou|dou|p
monton|monton1|p
quere|quere|p
,|,|p
##|##
de|de|p
qoi|qoi|p
je|je|p
vos|vos|p
di|di|p
##|##
qe|qe3|p
vostre|vostre4|p
cuidier|cuidier|p
est|est1|p
follie|follie|p
##|##
car|car|p
avoir|avoir|p
ne|ne|p
la|la1|p
poriez|poriez|p
##|##
en|en|p
nulle|nulle|p
mainiere|mainiere|p
,|,|p
ni|ni|p
##|##
por|por|p
force|force|p
ni|ni|p
por|por|p
enginz|enginz|p
##|##
,|,|p
car|car|p
,|,|p
c’|c’|p
il|il1|p
##|##
fussent|fussent|p
tot|tot5|p
cels|cels|p
qi|qi|p
sont|sont3|p
##|##
et|et|p
qi|qi|p
furent|furent1|p
onqes|onqes|p
nés|nés1|p
##|##
asenblees|asenblees|p
,|,|p
ne|ne|p
le|le4|p
porroient|porroient1|p
##|##
il|il1|p
avoir|avoir|p
.|.|p
asés|asés|p
i|i|p
##|##
sont|sont3|p
ja|ja|p
esprovee|esprovee|p
de|de|p
vaillant|vaillant|p
##|##
homes|homes|p
dou|dou|p
monde|monde1|p
le_qels|le_qels|p
en|en2|p
##|##
sont|sont3|p
mors|mors|p
,|,|p
ni|ni|p
autre|autre10|p
##|##
n’|n’|p
i|i|p
ont|ont1|p
gaagnés|gaagnés|p
.|.|p
##|##
et|et|p
savés|savés|p
vos|vos1|p
por_qoi|por_qoi|p
se|se3|p
##|##
avient|avient|p
?|?|p
por_ce_qe|por_ce_qe|p
les|les|p
diex|diex1|p
i|i|p
##|##
ont|ont1|p
lor|lor2|p
garde|garde|p
asise|asise|p
en|en|p
##|##
tel|tel6|p
mainiere|mainiere|p
com|com|p
je|je|p
te|te|p
##|##
dirai|dirai|p
"|"||p
.|.|p
coment|coment|p
medea|medea|p
##|##
devis|devis|p
à|à|p
jason|jason1|p
coment|coment|p
le|le|p
##|##
monton|monton|p
estoit|estoit2|p
gardés|gardés|p
.|.|p
"|"||p
##|##
jason|jason|p
,|,|p
fist|fist|p
medea|medea|p
,|,|p
##|##
mais|mais|p
li|li|p
diex|diex2|p
de|de|p
bataille|bataille|p
##|##
i|i|p
a|a2|p
asis|asis|p
dui|dui|p
buef|buef3|p
##|##
de|de|p
cuire|cuire|p
por|por|p
tel|tel6|p
mainiere|mainiere|p
##|##
artefiéz|artefiéz|p
qe|qe3|p
,|,|p
quant|quant|p
il|il1|p
##|##
sont|sont3|p
corociés|corociés|p
,|,|p
il|il1|p
getent|getent|p
##|##
feu|feu1|p
por|por|p
le|le|p
nes|nes|p
et|et|p
##|##
par|par|p
la|la|p
boche|boche|p
.|.|p
si|si|p
##|##
vos|vos|p
di|di|p
veraiement|veraiement|p
qe|qe3|p
qi|qi|p
##|##
de|de|p
celui|celui1|p
feu|feu1|p
est|est2|p
ataint|ataint|p
##|##
,|,|p
morir|morir|p
li|li2|p
convient|convient|p
sanz|sanz|p
##|##
demorer|demorer|p
.|.|p
ces|ces|p
buef|buef2|p
i|i|p
##|##
sont|sont2|p
mis|mis1|p
à_la|à_la|p
garde|garde|p
de|de|p
##|##
celui|celui1|p
monton|monton1|p
et|et|p
,|,|p
qi|qi|p
##|##
le|le|p
monton|monton1|p
voudra|voudra|p
avoir|avoir|p
,|,|p
##|##
il|il2|p
li|li2|p
convendroit|convendroit|p
en|en|p
tel|tel6|p
##|##
guise|guise|p
hovrer|hovrer|p
qu’|qu’1|p
il|il|p
amansast|amansast|p
##|##
les|les|p
dui|dui|p
buef|buef3|p
et|et|p
domast|domast|p
##|##
en|en|p
tel|tel6|p
guise|guise|p
q’|q’1|p
il|il|p
##|##
le|le5|p
feïst|feïst1|p
arer|arer|p
:|:|p
en|en|p
tel|tel6|p
##|##
mainiere|mainiere|p
les|les4|p
a|a2|p
mars|mars|p
establis|establis|p
##|##
.|.|p
et|et|p
puis_qe|puis_qe|p
tot_ce|tot_ce|p
fust|fust2|p
##|##
fait|fait2|p
,|,|p
si|si|p
i|i|p
convendroit|convendroit|p
##|##
un|un1|p
autre|autre4|p
chouse|chouse|p
achever|achever|p
mult|mult|p
##|##
mervoilleuse|mervoilleuse|p
,|,|p
car|car|p
encor|encor|p
i|i|p
##|##
a|a1|p
un|un|p
mervoilleus|mervoilleus|p
serpent|serpent|p
asis|asis2|p
##|##
por|por|p
le|le|p
monton|monton1|p
garder|garder|p
qi|qi|p
##|##
est|est|p
de|de|p
mervoilleuse|mervoilleuse|p
grandor|grandor|p
;|;|p
le_qels|le_qels1|p
##|##
est|est|p
de|de|p
tel|tel6|p
porveanse|porveanse|p
car|car|p
##|##
il|il|p
ne|ne|p
dort|dort|p
de|de|p
nulle|nulle|p
##|##
saison|saison|p
por|por|p
le|le|p
monton|monton1|p
miels|miels|p
##|##
garder|garder|p
.|.|p
si|si|p
vos|vos|p
di|di|p
##|##
q’|q’1|p
il|il|p
ne|ne|p
li|li2|p
apresera|apresera|p
##|##
ja|ja|p
nuls|nuls|p
homes|homes|p
à|à|p
cui|cui|p
##|##
il|il2|p
ne|ne|p
conviengne|conviengne|p
morir|morir|p
demanois|demanois|p
##|##
car|car|p
il|il|p
gete|gete|p
feu|feu1|p
meslé|meslé|p
##|##
avec|avec|p
venin|venin|p
à|à|p
si|si|p
grant|grant4|p
##|##
foison|foison|p
qe|qe3|p
nulle|nulle|p
chouse|chouse|p
vivant|vivant|p
##|##
qe|qe|p
si|si1|p
aprochast|aprochast|p
ne|ne|p
poroit|poroit|p
##|##
sans|sans|p
mort|mort|p
eschaper|eschaper|p
.|.|p
li|li|p
##|##
serpent|serpent|p
est|est1|p
si|si|p
grant|grant|p
et|et|p
##|##
si|si|p
ideus|ideus|p
et|et|p
si|si|p
porveant|porveant|p
##|##
q’|q’1|p
il|il|p
ne|ne|p
puet|puet|p
estre|estre|p
##|##
pris|pris2|p
ne|ne|p
engignés|engignés|p
ni|ni|p
mort|mort2|p
##|##
.|.|p
et|et|p
por_ce|por_ce|p
te|te|p
di|di|p
##|##
je|je|p
qe|qe3|p
,|,|p
se|se2|p
tu|tu|p
##|##
i|i|p
vais|vais|p
,|,|p
tost|tost|p
i|i|p
##|##
porais|porais|p
mort|mort|p
recevoir|recevoir|p
"|"||p
.|.|p
##|##
coment|coment|p
jason|jason|p
respondi|respondi|p
à|à|p
medea|medea|p
##|##
et|et|p
coment|coment|p
medea|medea|p
li|li2|p
descovri|descovri|p
##|##
son|son1|p
coraje|coraje|p
.|.|p
quant|quant|p
jason|jason|p
##|##
ot|ot1|p
entendu|entendu1|p
ce_qe|ce_qe|p
medea|medea|p
li|li2|p
##|##
ot|ot1|p
dit|dit1|p
,|,|p
il|il|p
respondi|respondi|p
##|##
en|en|p
tel|tel6|p
mainiere|mainiere|p
:|:|p
"|"||p
dame|dame|p
##|##
,|,|p
fist|fist|p
il|il|p
,|,|p
je|je|p
##|##
sui|sui2|p
venus|venus|p
en|en|p
cestui|cestui3|p
païs|païs|p
##|##
por|por|p
la|la|p
toison|toison|p
qerre|qerre|p
ensi|ensi|p
##|##
com|com|p
ver|ver|p
dites|dites|p
.|.|p
et|et|p
##|##
por_ce_que|por_ce_que|p
je|je|p
sui|sui2|p
por|por|p
la|la|p
##|##
toison|toison|p
venus|venus|p
,|,|p
si|si|p
vos|vos|p
##|##
di|di|p
qe|qe3|p
je|je|p
sans|sans|p
li|li2|p
##|##
ne|ne|p
retorneroie|retorneroie|p
en|en|p
cestui|cestui3|p
païs|païs|p
##|##
;|;|p
et|et|p
se|se2|p
ne|ne|p
la|la1|p
porai|porai|p
##|##
avoir|avoir|p
,|,|p
je|je|p
vos|vos|p
di|di|p
##|##
qe|qe3|p
je|je|p
aime|aime|p
miels|miels|p
morir|morir|p
##|##
qe|qe3|p
jamés|jamés|p
en|en|p
mon|mon1|p
païs|païs|p
##|##
retorner|retorner|p
,|,|p
por_ce_qe|por_ce_qe|p
je|je|p
seroie|seroie|p
##|##
honis|honis|p
à|à|p
tot|tot1|p
jors|jors|p
.|.|p
##|##
et|et|p
por_ce|por_ce|p
,|,|p
dame|dame|p
,|,|p
##|##
vostre|vostre4|p
saje|saje2|p
parler|parler1|p
à|à|p
moi|moi|p
##|##
deconforter|deconforter|p
ne|ne|p
monte|monte|p
noiant|noiant|p
,|,|p
##|##
car|car|p
je|je|p
ne|ne|p
retorneroie|retorneroie|p
en|en|p
##|##
mon|mon1|p
païs|païs|p
sans|sans|p
prover|prover|p
ce_qe|ce_qe|p
##|##
avenir|avenir|p
m’|m’|p
en|en2|p
poira|poira|p
.|.|p
##|##
et|et|p
se|se2|p
je|je|p
ne|ne|p
le|le4|p
##|##
poirai|poirai|p
avoir|avoir|p
,|,|p
je|je|p
vos|vos|p
##|##
di|di|p
qe|qe3|p
je|je|p
aime|aime|p
miels|miels|p
##|##
morir|morir|p
qe|qe3|p
en_si|en_si|p
retorner|retorner|p
en|en|p
##|##
ma|ma|p
contree|contree|p
por_ce_qe|por_ce_qe|p
je|je|p
seroie|seroie|p
##|##
honis|honis|p
à|à|p
tot|tot2|p
jornés|jornés1|p
et|et|p
##|##
clamés|clamés|p
recreant|recreant|p
"|"||p
.|.|p
"|"||p
##|##
jason|jason|p
,|,|p
fist|fist|p
medea|medea|p
,|,|p
##|##
je|je|p
voi|voi|p
bien|bien4|p
qe|qe3|p
por|por|p
##|##
parler|parler1|p
ne|ne|p
por|por|p
chastiement|chastiement|p
qe|qe1|p
##|##
je|je|p
te|te|p
feïsse|feïsse|p
tu|tu|p
ne|ne|p
##|##
te|te|p
chastierois|chastierois|p
de|de|p
cest|cest|p
enprise|enprise|p
##|##
.|.|p
je|je|p
le|le6|p
t’|t’|p
ai|ai|p
##|##
dit|dit1|p
et|et|p
encore|encore|p
le|le6|p
te|te|p
##|##
di|di|p
qe|qe3|p
à|à|p
ta|ta|p
mort|mort|p
##|##
vais|vais|p
,|,|p
nuls|nuls3|p
ne|ne|p
t’|t’|p
##|##
en|en2|p
porroit|porroit|p
garentir|garentir|p
fors|fors|p
moi|moi1|p
##|##
seulement|seulement|p
.|.|p
mes|mes|p
je|je|p
te|te|p
##|##
di|di|p
en_si|en_si|p
:|:|p
puis_qe|puis_qe|p
je|je|p
voi|voi|p
##|##
qe|qe3|p
tu|tu|p
as|as2|p
cestui|cestui3|p
afer|afer1|p
##|##
enpris|enpris|p
si|si|p
à_cert|à_cert|p
qe|qe3|p
pui|pui|p
##|##
aler|aler|p
vuois|vuois|p
,|,|p
se|se2|p
je|je|p
##|##
certaine|certaine|p
qe|qe3|p
tu|tu|p
me|me|p
preïsse|preïsse|p
##|##
à|à|p
feme|feme|p
espouse|espouse|p
et|et|p
qe|qe3|p
##|##
amor|amor2|p
verais|verais|p
et|et|p
bone|bone|p
foi|foi|p
##|##
me|me|p
deüssiéz|deüssiéz|p
porter|porter|p
et|et|p
qe|qe3|p
##|##
tu|tu|p
me|me|p
deüssiéz|deüssiéz|p
mener|mener|p
en|en|p
##|##
ton|ton|p
païs|païs|p
ne|ne|p
jamés|jamés|p
ne|ne|p
##|##
me|me|p
deüssiéz|deüssiéz|p
abandonner|abandonner|p
,|,|p
je|je|p
##|##
te|te|p
doroie|doroie|p
à|à|p
se|se4|p
fere|fere|p
##|##
bon|bon1|p
conseil|conseil|p
à_ce_qe|à_ce_qe|p
je|je|p
sai|sai|p
##|##
tant|tant|p
de|de|p
nigromansie|nigromansie|p
et|et|p
d’|d’|p
##|##
enchantement|enchantement|p
et|et|p
de|de|p
tot_ce|tot_ce|p
qe|qe|p
##|##
à|à|p
ce|ce1|p
faire|faire|p
apartient|apartient|p
,|,|p
##|##
qe|qe3|p
legierement|legierement|p
poiras|poiras|p
la|la|p
toison|toison|p
##|##
avoir|avoir|p
car|car|p
les|les1|p
