FORMA|KEY|SIGL
enamora|enamora|g
de|de|g
jason|jason1|g
mult|mult|g
fort|fort|g
##|##
.|.|g
li|li|g
roi|roi|g
oetes|oetes|g
avoit|avoit|g
##|##
une|une|g
fille|fille|g
qi|qi|g
medea|medea|g
estoit|estoit2|g
##|##
apellee|apellee|g
qui|qui|g
mult|mult|g
estoi|estoi|g
de|de|g
##|##
mervoilleuse|mervoilleuse|g
biauté|biauté|g
.|.|g
li|li|g
roi|roi|g
##|##
oetes|oetes|g
,|,|g
por|por|g
festoier|festoier|g
et|et|g
##|##
por|por|g
joir|joir|g
jason|jason1|g
et|et|g
sa|sa|g
##|##
conpaignie|conpaignie|g
,|,|g
manda|manda|g
en_la|en_la|g
chabre|chabre|g
##|##
là_où|là_où|g
sa|sa|g
fille|fille|g
estoit|estoit|g
q’|q’1|g
##|##
elle|elle|g
deüst|deüst|g
devant|devant1|g
li|li2|g
venir|venir|g
##|##
.|.|g
et|et|g
quant|quant|g
la|la|g
damoiselle|damoiselle|g
##|##
hoï|hoï|g
le|le|g
mandement|mandement|g
son|son1|g
pere|pere1|g
##|##
,|,|g
elle|elle|g
s’|s’|g
aparoilla|aparoilla|g
et|et|g
##|##
asisma|asisma|g
nil|nil|g
autement|autement|g
si_come|si_come|g
à|à|g
##|##
fille|fille|g
de|de|g
roi|roi1|g
convenoit|convenoit|g
.|.|g
##|##
elle|elle|g
vesti|vesti|g
premierement|premierement|g
son|son1|g
cors|cors|g
##|##
d’|d’|g
un|un|g
bliaut|bliaut|g
de|de|g
porpre|porpre|g
##|##
inde|inde1|g
goutee|goutee|g
d’|d’|g
or|or1|g
menuement|menuement|g
##|##
froré|froré|g
de|de|g
blanche|blanche|g
hermine|hermine|g
;|;|g
son|son|g
##|##
mantel|mantel|g
estoit|estoit|g
d’|d’|g
un|un|g
drap|drap|g
##|##
qi|qi|g
fu|fu1|g
en|en|g
inde|inde|g
laborés|laborés|g
##|##
;|;|g
il|il|g
estoit|estoit2|g
forrés|forrés|g
d’|d’|g
une|une|g
##|##
noire|noire|g
sebelline|sebelline|g
qi|qi|g
mult|mult|g
estoit|estoit1|g
##|##
bien|bien4|g
seant|seant|g
au|au|g
mantel|mantel1|g
.|.|g
##|##
elle|elle|g
lïa|lïa|g
ses|ses2|g
treses|treses|g
,|,|g
##|##
qi|qi|g
senbloient|senbloient|g
d’|d’|g
or|or1|g
tant|tant|g
##|##
estoient|estoient|g
blondes|blondes|g
,|,|g
d’|d’|g
un|un|g
##|##
mult|mult|g
riche|riche3|g
tresor|tresor|g
,|,|g
laborés|laborés1|g
##|##
par|par|g
mult|mult|g
grant|grant4|g
soutilité|soutilité|g
.|.|g
##|##
et|et|g
qant|qant|g
la|la|g
damoiselle|damoiselle|g
medea|medea|g
##|##
fu|fu1|g
si|si|g
richement|richement|g
apparoillee|apparoillee|g
et|et|g
##|##
ahornee|ahornee|g
com|com|g
dit|dit1|g
vos|vos|g
ai|ai|g
##|##
,|,|g
elle|elle|g
prist|prist|g
qatre|qatre|g
de|de|g
##|##
ses|ses2|g
damoiselles|damoiselles|g
et|et|g
le|le6|g
mist|mist|g
##|##
devant|devant1|g
li|li2|g
por|por|g
li|li2|g
faire|faire|g
##|##
conpaignie|conpaignie|g
.|.|g
adonc|adonc|g
se|se|g
parti|parti|g
##|##
de_la|de_la|g
chambre|chambre|g
là_où|là_où|g
elle|elle|g
estoit|estoit|g
##|##
et|et|g
s’|s’|g
en|en2|g
vint|vint1|g
devant|devant1|g
##|##
son|son1|g
pere|pere1|g
mult|mult|g
sajement|sajement|g
,|,|g
##|##
sa|sa|g
chiere|chiere|g
enclinee|enclinee|g
vers|vers|g
le|le|g
##|##
pavement|pavement|g
de_la|de_la|g
maison|maison|g
ho|ho|g
mult|mult|g
##|##
simple|simple|g
regardeüre|regardeüre|g
.|.|g
et|et|g
quant|quant|g
##|##
son|son|g
pere|pere|g
la|la1|g
vit|vit|g
venir|venir|g
##|##
si|si|g
honoreement|honoreement|g
,|,|g
il|il|g
l’|l’4|g
##|##
acoilli|acoilli|g
mult|mult|g
doucement|doucement|g
et|et|g
l’|l’4|g
##|##
asist|asist|g
de_couste|de_couste|g
lui|lui|g
.|.|g
quant|quant|g
##|##
jason|jason|g
et|et|g
hercules|hercules|g
et|et|g
les|les|g
##|##
autres|autres|g
gresois|gresois2|g
virent|virent|g
la|la|g
damoisele|damoisele|g
##|##
venir|venir|g
,|,|g
qi|qi|g
de|de|g
si|si|g
##|##
mervoilleuse|mervoilleuse|g
biauté|biauté|g
estoit|estoit|g
et|et|g
si|si|g
##|##
richement|richement|g
aornee|aornee|g
et|et|g
asimee|asimee|g
,|,|g
##|##
il|il1|g
esbaïrent|esbaïrent|g
tos|tos4|g
esnelepas|esnelepas|g
q’|q’1|g
##|##
il|il1|g
la|la1|g
virent|virent|g
aparir|aparir|g
devant|devant1|g
##|##
els|els1|g
,|,|g
car|car|g
la|la|g
mervoille|mervoille|g
##|##
de|de|g
sa|sa|g
biauté|biauté|g
et|et|g
de|de|g
##|##
son|son1|g
hornement|hornement|g
ne|ne|g
senbloit|senbloit|g
pas|pas|g
##|##
chouse|chouse|g
terriene|terriene|g
mes|mes|g
esperituel|esperituel|g
.|.|g
##|##
quant|quant|g
la|la|g
damoiselle|damoiselle|g
fu|fu2|g
devant|devant1|g
##|##
son|son1|g
pere|pere1|g
venue|venue1|g
et|et|g
il|il|g
##|##
l’|l’4|g
ot|ot1|g
de_lés|de_lés|g
lui|lui|g
asise|asise|g
##|##
et|et|g
elle|elle|g
ot|ot1|g
chousi|chousi|g
et|et|g
##|##
veü|veü|g
devant|devant1|g
li|li|g
jason|jason1|g
et|et|g
##|##
les|les|g
autres|autres1|g
ses|ses1|g
conpaignons|conpaignons1|g
,|,|g
##|##
elle|elle|g
enquist|enquist|g
et|et|g
demanda|demanda|g
son|son1|g
##|##
pere|pere1|g
de|de|g
lor|lor1|g
estre|estre1|g
et|et|g
##|##
qi|qi3|g
·l|·l|g
estoient|estoient1|g
et|et|g
qoi|qoi|g
##|##
aloient|aloient3|g
chersant|chersant|g
por|por|g
cele|cele|g
contree|contree|g
##|##
.|.|g
li|li|g
roi|roi|g
li|li2|g
en|en2|g
##|##
dist|dist|g
toute|toute|g
la|la|g
verité|verité|g
car|car|g
##|##
bien|bien4|g
la|la1|g
sovoit|sovoit|g
.|.|g
quant|quant|g
##|##
la|la|g
damoiselle|damoiselle|g
entendi|entendi|g
qe|qe3|g
ce|ce|g
##|##
estoit|estoit|g
jason|jason|g
,|,|g
li|li|g
biau|biau|g
##|##
,|,|g
li|li|g
preu|preu|g
,|,|g
li|li|g
##|##
vaillant|vaillant|g
de|de|g
qoi|qoi|g
tot|tot|g
le|le|g
##|##
monde|monde|g
parloit|parloit|g
,|,|g
elle|elle|g
le|le4|g
##|##
comensa|comensa|g
à|à|g
regarder|regarder|g
mult|mult|g
ententivement|ententivement|g
##|##
.|.|g
et|et|g
ensi|ensi|g
regardant|regardant|g
jason|jason|g
##|##
,|,|g
maintenant|maintenant|g
li|li4|g
enbla|enbla|g
amor|amor1|g
##|##
son|son1|g
cuor|cuor|g
;|;|g
la|la|g
très|très|g
grant|grant4|g
##|##
biauté|biauté|g
de|de|g
jason|jason1|g
l’|l’4|g
ot|ot1|g
##|##
maintenant|maintenant|g
conqise|conqise|g
et|et|g
vencue|vencue|g
de|de|g
##|##
tel|tel6|g
mainiere|mainiere|g
q’|q’1|g
elle|elle|g
ne|ne|g
##|##
pooit|pooit1|g
mès|mès|g
son|son1|g
cuor|cuor|g
refrener|refrener|g
##|##
de|de|g
s’|s’2|g
amor|amor|g
neis|neis|g
ses|ses1|g
##|##
euz|euz|g
en|en|g
autre|autre4|g
parte|parte|g
tendre|tendre|g
##|##
por|por|g
regarder|regarder|g
fors|fors|g
à|à|g
li|li2|g
##|##
tant_seulement|tant_seulement|g
.|.|g
je|je|g
cuit|cuit|g
qe|qe3|g
##|##
se|se2|g
jason|jason|g
li|li4|g
reqeroit|reqeroit|g
s’|s’2|g
##|##
amor|amor|g
,|,|g
elle|elle|g
ne|ne|g
li|li2|g
##|##
ascondiroit|ascondiroit|g
pas|pas|g
.|.|g
mult|mult|g
desiroit|desiroit|g
##|##
la|la|g
damoiselle|damoiselle|g
medea|medea|g
avoir|avoir|g
seignorie|seignorie|g
##|##
sor|sor|g
jason|jason1|g
et|et|g
poësté|poësté|g
por|por|g
##|##
tel|tel5|g
q’|q’1|g
il|il|g
l’|l’4|g
amast|amast|g
##|##
.|.|g
si|si|g
dit|dit2|g
bien|bien4|g
à|à|g
##|##
soi|soi|g
meïsmes|meïsmes4|g
qe|qe3|g
poi|poi|g
priseroit|priseroit|g
##|##
de_sor_mès|de_sor_mès|g
son|son1|g
grant|grant1|g
senz|senz1|g
et|et|g
##|##
son|son1|g
grant|grant1|g
savoir|savoir|g
ce|ce2|g
elle|elle|g
##|##
de|de|g
ce|ce1|g
ne|ne|g
set|set|g
à|à|g
##|##
bon|bon1|g
chief|chief1|g
venir|venir|g
.|.|g
coment|coment|g
##|##
li|li|g
roi|roi|g
oetes|oetes|g
comanda|comanda|g
à|à|g
##|##
sa|sa|g
fille|fille|g
medea|medea|g
qu’|qu’1|g
elle|elle|g
##|##
s’|s’|g
acontast|acontast|g
de|de|g
jason|jason1|g
et|et|g
##|##
de|de|g
hercules|hercules1|g
et|et|g
les|les4|g
honorast|honorast|g
##|##
et|et|g
conjoïst|conjoïst|g
car|car|g
il|il|g
le|le6|g
##|##
voloit|voloit|g
ensi|ensi|g
.|.|g
quant|quant|g
il|il1|g
##|##
orent|orent1|g
soupé|soupé|g
et|et|g
les|les1|g
tables|tables|g
##|##
furen|furen|g
levees|levees|g
,|,|g
medea|medea|g
se|se|g
##|##
mist|mist1|g
de_denz|de_denz|g
sa|sa|g
chanbre|chanbre|g
ensi|ensi|g
##|##
destroite|destroite|g
et|et|g
esprise|esprise|g
de_l’|de_l’|g
amor|amor2|g
##|##
jason|jason1|g
com|com|g
je|je|g
vos|vos|g
ai|ai|g
##|##
contés|contés|g
.|.|g
elle|elle|g
soufri|soufri|g
toute|toute|g
##|##
la|la|g
nuit|nuit|g
à|à|g
mult|mult|g
grant|grant4|g
##|##
poine|poine|g
et|et|g
à|à|g
grant|grant1|g
travail|travail|g
##|##
,|,|g
toute|toute|g
fois|fois1|g
pensant|pensant|g
coment|coment|g
##|##
et|et|g
en|en|g
quell|quell|g
mainiere|mainiere|g
elle|elle|g
##|##
peüst|peüst|g
de|de|g
ce|ce1|g
à|à|g
bon|bon1|g
##|##
chief|chief1|g
venir|venir|g
.|.|g
quant|quant|g
vint|vint|g
##|##
au|au|g
chief|chief1|g
de|de|g
la|la|g
semaine|semaine|g
##|##
,|,|g
li|li|g
roi|roi|g
fist|fist1|g
venir|venir|g
##|##
medea|medea|g
devant|devant1|g
soi|soi|g
en|en|g
sa|sa|g
##|##
sala|sala|g
qi|qi|g
mult|mult|g
estoit|estoit1|g
riche|riche|g
##|##
et|et|g
grant|grant4|g
,|,|g
si|si|g
la|la1|g
##|##
conjoï|conjoï|g
et|et|g
acoula|acoula|g
plus|plus|g
de|de|g
##|##
c|c|g
fois|fois|g
et|et|g
baisa|baisa|g
.|.|g
##|##
et|et|g
quant|quant|g
il|il|g
l’|l’4|g
ot|ot1|g
##|##
ensi|ensi|g
conjoié|conjoié|g
et|et|g
acollee|acollee|g
,|,|g
##|##
il|il|g
li|li4|g
dist|dist|g
:|:|g
belle|belle|g
fille|fille|g
##|##
,|,|g
je|je|g
vos|vos|g
comant|comant|g
et|et|g
##|##
vuoil|vuoil1|g
qe|qe3|g
vos|vos1|g
vos|vos|g
acontés|acontés|g
##|##
à|à|g
jason|jason1|g
et|et|g
à|à|g
hercules|hercules1|g
##|##
et|et|g
vos|vos1|g
les|les4|g
honorés|honorés1|g
et|et|g
##|##
festoiés|festoiés|g
por_ce_que|por_ce_que|g
aus|aus|g
homes|homes|g
sont|sont|g
##|##
,|,|g
et|et|g
avec|avec|g
lor|lor2|g
autesse|autesse|g
##|##
sont|sont1|g
il|il1|g
les|les|g
plus|plus2|g
vaillans|vaillans|g
##|##
homes|homes|g
qi|qi|g
soient|soient|g
en|en|g
vie|vie|g
##|##
.|.|g
alés|alés5|g
le|le4|g
conjoir|conjoir|g
,|,|g
##|##
qe|qe3|g
je|je|g
le|le6|g
vuoil|vuoil1|g
"|"||g
##|##
.|.|g
quant|quant|g
la|la|g
damoisele|damoisele|g
hoï|hoï|g
##|##
ce_qe|ce_qe|g
son|son|g
pere|pere|g
li|li4|g
disoit|disoit|g
##|##
,|,|g
à_mervoille|à_mervoille|g
hot|hot1|g
grant|grant4|g
joie|joie|g
##|##
de_denz|de_denz|g
son|son1|g
cuor|cuor|g
;|;|g
ja|ja|g
fust|fust1|g
##|##
se|se3|g
q’|q’1|g
elle|elle|g
ne|ne|g
feïst|feïst|g
##|##
nuls|nuls1|g
senblant|senblant|g
.|.|g
si|si|g
i|i|g
##|##
ala|ala|g
par|par|g
la|la|g
volonté|volonté|g
son|son1|g
##|##
pere|pere1|g
aconplir|aconplir|g
,|,|g
si|si|g
s’|s’|g
##|##
aconta|aconta|g
de|de|g
jason|jason1|g
et|et|g
de|de|g
##|##
son|son1|g
conpaignon|conpaignon|g
hercules|hercules1|g
mult|mult|g
sajement|sajement|g
##|##
,|,|g
o|o|g
simple|simple|g
chiere|chiere|g
et|et|g
##|##
hotouse|hotouse|g
regardeüre|regardeüre|g
.|.|g
elle|elle|g
s’|s’|g
##|##
asist|asist|g
devant|devant1|g
els|els1|g
.|.|g
les|les|g
##|##
dui|dui|g
conpaignons|conpaignons|g
li|li2|g
firent|firent|g
mult|mult|g
##|##
grant|grant1|g
henor|henor|g
et|et|g
mult|mult|g
grant|grant4|g
##|##
joie|joie|g
.|.|g
adonc|adonc|g
comensa|comensa|g
medea|medea|g
##|##
à|à|g
parler|parler|g
à|à|g
jason|jason1|g
auques|auques|g
##|##
baset|baset|g
en|en|g
tel|tel6|g
mainiere|mainiere|g
:|:|g
"|"||g
##|##
jason|jason|g
,|,|g
fist|fist|g
elle|elle|g
,|,|g
##|##
por_ce_qe|por_ce_qe|g
je|je|g
sai|sai|g
qe|qe3|g
vos|vos1|g
##|##
estes|estes1|g
mult|mult|g
gentil|gentil|g
home|home|g
et|et|g
##|##
mult|mult|g
vaillant|vaillant|g
et|et|g
biau|biau|g
sor|sor|g
##|##
tos|tos1|g
autres|autres5|g
et|et|g
qe|qe3|g
vos|vos1|g
##|##
estes|estes2|g
de|de|g
strange|strange|g
païs|païs|g
,|,|g
##|##
si|si|g
vos|vos|g
dorai|dorai|g
consol|consol|g
droiturier|droiturier|g
##|##
,|,|g
mes|mes|g
ja|ja|g
por_ce|por_ce|g
ne|ne|g
##|##
me|me|g
devés|devés|g
à|à|g
plus|plus|g
fol|fol|g
##|##
atenir|atenir|g
"|"||g
.|.|g
"|"||g
dame|dame|g
##|##
,|,|g
fist|fist|g
jason|jason|g
,|,|g
de_ce_q’|de_ce_q’|g
##|##
il|il2|g
vos|vos|g
est|est2|g
pleü|pleü|g
à|à|g
##|##
moi|moi|g
parler|parler|g
,|,|g
vos|vos|g
merci|merci|g
##|##
je|je|g
mult|mult|g
de_bonerement|de_bonerement|g
si_come|si_come|g
à_la|à_la|g
##|##
plus|plus2|g
saje|saje3|g
damoiselle|damoiselle|g
et|et|g
à_la|à_la|g
##|##
plus|plus2|g
vaillant|vaillant|g
et|et|g
à_la|à_la|g
plus|plus2|g
##|##
treplaisant|treplaisant|g
qi|qi|g
soit|soit|g
en|en|g
vie|vie|g
##|##
"|"||g
.|.|g
"|"||g
jason|jason|g
,|,|g
##|##
fist|fist|g
medea|medea|g
,|,|g
je|je|g
sai|sai|g
##|##
bien|bien4|g
por_quoi|por_quoi|g
vos|vos1|g
estes|estes|g
venus|venus1|g
##|##
en|en|g
cestui|cestui3|g
païs|païs|g
.|.|g
vos|vos1|g
##|##
i|i|g
estes|estes|g
venus|venus1|g
por|por|g
la|la|g
##|##
toison|toison|g
dou|dou|g
monton|monton1|g
quere|quere|g
,|,|g
##|##
de|de|g
qoi|qoi|g
je|je|g
vos|vos|g
di|di|g
##|##
qe|qe3|g
vostre|vostre4|g
cuidier|cuidier|g
est|est1|g
follie|follie|g
##|##
car|car|g
avoir|avoir|g
ne|ne|g
la|la1|g
poriez|poriez|g
##|##
en|en|g
nulle|nulle|g
mainiere|mainiere|g
,|,|g
ni|ni|g
##|##
por|por|g
force|force|g
ni|ni|g
por|por|g
enginz|enginz|g
##|##
,|,|g
car|car|g
,|,|g
c’|c’|g
il|il1|g
##|##
fussent|fussent|g
tot|tot5|g
cels|cels|g
qi|qi|g
sont|sont3|g
##|##
et|et|g
qi|qi|g
furent|furent1|g
onqes|onqes|g
nés|nés1|g
##|##
asenblees|asenblees|g
,|,|g
ne|ne|g
le|le4|g
porroient|porroient1|g
##|##
il|il1|g
avoir|avoir|g
.|.|g
asés|asés|g
i|i|g
##|##
sont|sont3|g
ja|ja|g
esprovee|esprovee|g
de|de|g
vaillant|vaillant|g
##|##
homes|homes|g
dou|dou|g
monde|monde1|g
le_qels|le_qels|g
en|en2|g
##|##
sont|sont3|g
mors|mors|g
,|,|g
ni|ni|g
autre|autre10|g
##|##
n’|n’|g
i|i|g
ont|ont1|g
gaagnés|gaagnés|g
.|.|g
##|##
et|et|g
savés|savés|g
vos|vos1|g
por_qoi|por_qoi|g
se|se3|g
##|##
avient|avient|g
?|?|g
por_ce_qe|por_ce_qe|g
les|les|g
diex|diex1|g
i|i|g
##|##
ont|ont1|g
lor|lor2|g
garde|garde|g
asise|asise|g
en|en|g
##|##
tel|tel6|g
mainiere|mainiere|g
com|com|g
je|je|g
te|te|g
##|##
dirai|dirai|g
"|"||g
.|.|g
coment|coment|g
medea|medea|g
##|##
devis|devis|g
à|à|g
jason|jason1|g
coment|coment|g
le|le|g
##|##
monton|monton|g
estoit|estoit2|g
gardés|gardés|g
.|.|g
"|"||g
##|##
jason|jason|g
,|,|g
fist|fist|g
medea|medea|g
,|,|g
##|##
mais|mais|g
li|li|g
diex|diex2|g
de|de|g
bataille|bataille|g
##|##
i|i|g
a|a2|g
asis|asis|g
dui|dui|g
buef|buef3|g
##|##
de|de|g
cuire|cuire|g
por|por|g
tel|tel6|g
mainiere|mainiere|g
##|##
artefiéz|artefiéz|g
qe|qe3|g
,|,|g
quant|quant|g
il|il1|g
##|##
sont|sont3|g
corociés|corociés|g
,|,|g
il|il1|g
getent|getent|g
##|##
feu|feu1|g
por|por|g
le|le|g
nes|nes|g
et|et|g
##|##
par|par|g
la|la|g
boche|boche|g
.|.|g
si|si|g
##|##
vos|vos|g
di|di|g
veraiement|veraiement|g
qe|qe3|g
qi|qi|g
##|##
de|de|g
celui|celui1|g
feu|feu1|g
est|est2|g
ataint|ataint|g
##|##
,|,|g
morir|morir|g
li|li2|g
convient|convient|g
sanz|sanz|g
##|##
demorer|demorer|g
.|.|g
ces|ces|g
buef|buef2|g
i|i|g
##|##
sont|sont2|g
mis|mis1|g
à_la|à_la|g
garde|garde|g
de|de|g
##|##
celui|celui1|g
monton|monton1|g
et|et|g
,|,|g
qi|qi|g
##|##
le|le|g
monton|monton1|g
voudra|voudra|g
avoir|avoir|g
,|,|g
##|##
il|il2|g
li|li2|g
convendroit|convendroit|g
en|en|g
tel|tel6|g
##|##
guise|guise|g
hovrer|hovrer|g
qu’|qu’1|g
il|il|g
amansast|amansast|g
##|##
les|les|g
dui|dui|g
buef|buef3|g
et|et|g
domast|domast|g
##|##
en|en|g
tel|tel6|g
guise|guise|g
q’|q’1|g
il|il|g
##|##
le|le5|g
feïst|feïst1|g
arer|arer|g
:|:|g
en|en|g
tel|tel6|g
##|##
mainiere|mainiere|g
les|les4|g
a|a2|g
mars|mars|g
establis|establis|g
##|##
.|.|g
et|et|g
puis_qe|puis_qe|g
tot_ce|tot_ce|g
fust|fust2|g
##|##
fait|fait2|g
,|,|g
si|si|g
i|i|g
convendroit|convendroit|g
##|##
un|un1|g
autre|autre4|g
chouse|chouse|g
achever|achever|g
mult|mult|g
##|##
mervoilleuse|mervoilleuse|g
,|,|g
car|car|g
encor|encor|g
i|i|g
##|##
a|a1|g
un|un|g
mervoilleus|mervoilleus|g
serpent|serpent|g
asis|asis2|g
##|##
por|por|g
le|le|g
monton|monton1|g
garder|garder|g
qi|qi|g
##|##
est|est|g
de|de|g
mervoilleuse|mervoilleuse|g
grandor|grandor|g
;|;|g
le_qels|le_qels1|g
##|##
est|est|g
de|de|g
tel|tel6|g
porveanse|porveanse|g
car|car|g
##|##
il|il|g
ne|ne|g
dort|dort|g
de|de|g
nulle|nulle|g
##|##
saison|saison|g
por|por|g
le|le|g
monton|monton1|g
miels|miels|g
##|##
garder|garder|g
.|.|g
si|si|g
vos|vos|g
di|di|g
##|##
q’|q’1|g
il|il|g
ne|ne|g
li|li2|g
apresera|apresera|g
##|##
ja|ja|g
nuls|nuls|g
homes|homes|g
à|à|g
cui|cui|g
##|##
il|il2|g
ne|ne|g
conviengne|conviengne|g
morir|morir|g
demanois|demanois|g
##|##
car|car|g
il|il|g
gete|gete|g
feu|feu1|g
meslé|meslé|g
##|##
avec|avec|g
venin|venin|g
à|à|g
si|si|g
grant|grant4|g
##|##
foison|foison|g
qe|qe3|g
nulle|nulle|g
chouse|chouse|g
vivant|vivant|g
##|##
qe|qe|g
si|si1|g
aprochast|aprochast|g
ne|ne|g
poroit|poroit|g
##|##
sans|sans|g
mort|mort|g
eschaper|eschaper|g
.|.|g
li|li|g
##|##
serpent|serpent|g
est|est1|g
si|si|g
grant|grant|g
et|et|g
##|##
si|si|g
ideus|ideus|g
et|et|g
si|si|g
porveant|porveant|g
##|##
q’|q’1|g
il|il|g
ne|ne|g
puet|puet|g
estre|estre|g
##|##
pris|pris2|g
ne|ne|g
engignés|engignés|g
ni|ni|g
mort|mort2|g
##|##
.|.|g
et|et|g
por_ce|por_ce|g
te|te|g
di|di|g
##|##
je|je|g
qe|qe3|g
,|,|g
se|se2|g
tu|tu|g
##|##
i|i|g
vais|vais|g
,|,|g
tost|tost|g
i|i|g
##|##
porais|porais|g
mort|mort|g
recevoir|recevoir|g
"|"||g
.|.|g
##|##
coment|coment|g
jason|jason|g
respondi|respondi|g
à|à|g
medea|medea|g
##|##
et|et|g
coment|coment|g
medea|medea|g
li|li2|g
descovri|descovri|g
##|##
son|son1|g
coraje|coraje|g
.|.|g
quant|quant|g
jason|jason|g
##|##
ot|ot1|g
entendu|entendu1|g
ce_qe|ce_qe|g
medea|medea|g
li|li2|g
##|##
ot|ot1|g
dit|dit1|g
,|,|g
il|il|g
respondi|respondi|g
##|##
en|en|g
tel|tel6|g
mainiere|mainiere|g
:|:|g
"|"||g
dame|dame|g
##|##
,|,|g
fist|fist|g
il|il|g
,|,|g
je|je|g
##|##
sui|sui2|g
venus|venus|g
en|en|g
cestui|cestui3|g
païs|païs|g
##|##
por|por|g
la|la|g
toison|toison|g
qerre|qerre|g
ensi|ensi|g
##|##
com|com|g
ver|ver|g
dites|dites|g
.|.|g
et|et|g
##|##
por_ce_que|por_ce_que|g
je|je|g
sui|sui2|g
por|por|g
la|la|g
##|##
toison|toison|g
venus|venus|g
,|,|g
si|si|g
vos|vos|g
##|##
di|di|g
qe|qe3|g
je|je|g
sans|sans|g
li|li2|g
##|##
ne|ne|g
retorneroie|retorneroie|g
en|en|g
cestui|cestui3|g
païs|païs|g
##|##
;|;|g
et|et|g
se|se2|g
ne|ne|g
la|la1|g
porai|porai|g
##|##
avoir|avoir|g
,|,|g
je|je|g
vos|vos|g
di|di|g
##|##
qe|qe3|g
je|je|g
aime|aime|g
miels|miels|g
morir|morir|g
##|##
qe|qe3|g
jamés|jamés|g
en|en|g
mon|mon1|g
païs|païs|g
##|##
retorner|retorner|g
,|,|g
por_ce_qe|por_ce_qe|g
je|je|g
seroie|seroie|g
##|##
honis|honis|g
à|à|g
tot|tot1|g
jors|jors|g
.|.|g
##|##
et|et|g
por_ce|por_ce|g
,|,|g
dame|dame|g
,|,|g
##|##
vostre|vostre4|g
saje|saje2|g
parler|parler1|g
à|à|g
moi|moi|g
##|##
deconforter|deconforter|g
ne|ne|g
monte|monte|g
noiant|noiant|g
,|,|g
##|##
car|car|g
je|je|g
ne|ne|g
retorneroie|retorneroie|g
en|en|g
##|##
mon|mon1|g
païs|païs|g
sans|sans|g
prover|prover|g
ce_qe|ce_qe|g
##|##
avenir|avenir|g
m’|m’|g
en|en2|g
poira|poira|g
.|.|g
##|##
et|et|g
se|se2|g
je|je|g
ne|ne|g
le|le4|g
##|##
poirai|poirai|g
avoir|avoir|g
,|,|g
je|je|g
vos|vos|g
##|##
di|di|g
qe|qe3|g
je|je|g
aime|aime|g
miels|miels|g
##|##
morir|morir|g
qe|qe3|g
en_si|en_si|g
retorner|retorner|g
en|en|g
##|##
ma|ma|g
contree|contree|g
por_ce_qe|por_ce_qe|g
je|je|g
seroie|seroie|g
##|##
honis|honis|g
à|à|g
tot|tot2|g
jornés|jornés1|g
et|et|g
##|##
clamés|clamés|g
recreant|recreant|g
"|"||g
.|.|g
"|"||g
##|##
jason|jason|g
,|,|g
fist|fist|g
medea|medea|g
,|,|g
##|##
je|je|g
voi|voi|g
bien|bien4|g
qe|qe3|g
por|por|g
##|##
parler|parler1|g
ne|ne|g
por|por|g
chastiement|chastiement|g
qe|qe1|g
##|##
je|je|g
te|te|g
feïsse|feïsse|g
tu|tu|g
ne|ne|g
##|##
te|te|g
chastierois|chastierois|g
de|de|g
cest|cest|g
enprise|enprise|g
##|##
.|.|g
je|je|g
le|le6|g
t’|t’|g
ai|ai|g
##|##
dit|dit1|g
et|et|g
encore|encore|g
le|le6|g
te|te|g
##|##
di|di|g
qe|qe3|g
à|à|g
ta|ta|g
mort|mort|g
##|##
vais|vais|g
,|,|g
nuls|nuls3|g
ne|ne|g
t’|t’|g
##|##
en|en2|g
porroit|porroit|g
garentir|garentir|g
fors|fors|g
moi|moi1|g
##|##
seulement|seulement|g
.|.|g
mes|mes|g
je|je|g
te|te|g
##|##
di|di|g
en_si|en_si|g
:|:|g
puis_qe|puis_qe|g
je|je|g
voi|voi|g
##|##
qe|qe3|g
tu|tu|g
as|as2|g
cestui|cestui3|g
afer|afer1|g
##|##
enpris|enpris|g
si|si|g
à_cert|à_cert|g
qe|qe3|g
pui|pui|g
##|##
aler|aler|g
vuois|vuois|g
,|,|g
se|se2|g
je|je|g
##|##
certaine|certaine|g
qe|qe3|g
tu|tu|g
me|me|g
preïsse|preïsse|g
##|##
à|à|g
feme|feme|g
espouse|espouse|g
et|et|g
qe|qe3|g
##|##
amor|amor2|g
verais|verais|g
et|et|g
bone|bone|g
foi|foi|g
##|##
me|me|g
deüssiéz|deüssiéz|g
porter|porter|g
et|et|g
qe|qe3|g
##|##
tu|tu|g
me|me|g
deüssiéz|deüssiéz|g
mener|mener|g
en|en|g
##|##
ton|ton|g
païs|païs|g
ne|ne|g
jamés|jamés|g
ne|ne|g
##|##
me|me|g
deüssiéz|deüssiéz|g
abandonner|abandonner|g
,|,|g
je|je|g
##|##
te|te|g
doroie|doroie|g
à|à|g
se|se4|g
fere|fere|g
##|##
bon|bon1|g
conseil|conseil|g
à_ce_qe|à_ce_qe|g
je|je|g
sai|sai|g
##|##
tant|tant|g
de|de|g
nigromansie|nigromansie|g
et|et|g
d’|d’|g
##|##
enchantement|enchantement|g
et|et|g
de|de|g
tot_ce|tot_ce|g
qe|qe|g
##|##
à|à|g
ce|ce1|g
faire|faire|g
apartient|apartient|g
,|,|g
##|##
qe|qe3|g
legierement|legierement|g
poiras|poiras|g
la|la|g
toison|toison|g
##|##
avoir|avoir|g
car|car|g
