FORMA|KEY|SIGL
fort|fort|v
##|##
.|.|v
li|li|v
roi|roi|v
oetes|oetes|v
avoit|avoit|v
##|##
une|une|v
fille|fille|v
qi|qi|v
medea|medea|v
estoit|estoit2|v
##|##
apellee|apellee|v
qui|qui|v
mult|mult|v
estoi|estoi|v
de|de|v
##|##
mervoilleuse|mervoilleuse|v
biauté|biauté|v
.|.|v
li|li|v
roi|roi|v
##|##
oetes|oetes|v
,|,|v
por|por|v
festoier|festoier|v
et|et|v
##|##
por|por|v
joir|joir|v
jason|jason1|v
et|et|v
sa|sa|v
##|##
conpaignie|conpaignie|v
,|,|v
manda|manda|v
en_la|en_la|v
chabre|chabre|v
##|##
là_où|là_où|v
sa|sa|v
fille|fille|v
estoit|estoit|v
q’|q’1|v
##|##
elle|elle|v
deüst|deüst|v
devant|devant1|v
li|li2|v
venir|venir|v
##|##
.|.|v
et|et|v
quant|quant|v
la|la|v
damoiselle|damoiselle|v
##|##
hoï|hoï|v
le|le|v
mandement|mandement|v
son|son1|v
pere|pere1|v
##|##
,|,|v
elle|elle|v
s’|s’|v
aparoilla|aparoilla|v
et|et|v
##|##
asisma|asisma|v
nil|nil|v
autement|autement|v
si_come|si_come|v
à|à|v
##|##
fille|fille|v
de|de|v
roi|roi1|v
convenoit|convenoit|v
.|.|v
##|##
elle|elle|v
vesti|vesti|v
premierement|premierement|v
son|son1|v
cors|cors|v
##|##
d’|d’|v
un|un|v
bliaut|bliaut|v
de|de|v
porpre|porpre|v
##|##
inde|inde1|v
goutee|goutee|v
d’|d’|v
or|or1|v
menuement|menuement|v
##|##
froré|froré|v
de|de|v
blanche|blanche|v
hermine|hermine|v
;|;|v
son|son|v
##|##
mantel|mantel|v
estoit|estoit|v
d’|d’|v
un|un|v
drap|drap|v
##|##
qi|qi|v
fu|fu1|v
en|en|v
inde|inde|v
laborés|laborés|v
##|##
;|;|v
il|il|v
estoit|estoit2|v
forrés|forrés|v
d’|d’|v
une|une|v
##|##
noire|noire|v
sebelline|sebelline|v
qi|qi|v
mult|mult|v
estoit|estoit1|v
##|##
bien|bien4|v
seant|seant|v
au|au|v
mantel|mantel1|v
.|.|v
##|##
elle|elle|v
lïa|lïa|v
ses|ses2|v
treses|treses|v
,|,|v
##|##
qi|qi|v
senbloient|senbloient|v
d’|d’|v
or|or1|v
tant|tant|v
##|##
estoient|estoient|v
blondes|blondes|v
,|,|v
d’|d’|v
un|un|v
##|##
mult|mult|v
riche|riche3|v
tresor|tresor|v
,|,|v
laborés|laborés1|v
##|##
par|par|v
mult|mult|v
grant|grant4|v
soutilité|soutilité|v
.|.|v
##|##
et|et|v
qant|qant|v
la|la|v
damoiselle|damoiselle|v
medea|medea|v
##|##
fu|fu1|v
si|si|v
richement|richement|v
apparoillee|apparoillee|v
et|et|v
##|##
ahornee|ahornee|v
com|com|v
dit|dit1|v
vos|vos|v
ai|ai|v
##|##
,|,|v
elle|elle|v
prist|prist|v
qatre|qatre|v
de|de|v
##|##
ses|ses2|v
damoiselles|damoiselles|v
et|et|v
le|le6|v
mist|mist|v
##|##
devant|devant1|v
li|li2|v
por|por|v
li|li2|v
faire|faire|v
##|##
conpaignie|conpaignie|v
.|.|v
adonc|adonc|v
se|se|v
parti|parti|v
##|##
de_la|de_la|v
chambre|chambre|v
là_où|là_où|v
elle|elle|v
estoit|estoit|v
##|##
et|et|v
s’|s’|v
en|en2|v
vint|vint1|v
devant|devant1|v
##|##
son|son1|v
pere|pere1|v
mult|mult|v
sajement|sajement|v
,|,|v
##|##
sa|sa|v
chiere|chiere|v
enclinee|enclinee|v
vers|vers|v
le|le|v
##|##
pavement|pavement|v
de_la|de_la|v
maison|maison|v
ho|ho|v
mult|mult|v
##|##
simple|simple|v
regardeüre|regardeüre|v
.|.|v
et|et|v
quant|quant|v
##|##
son|son|v
pere|pere|v
la|la1|v
vit|vit|v
venir|venir|v
##|##
si|si|v
honoreement|honoreement|v
,|,|v
il|il|v
l’|l’4|v
##|##
acoilli|acoilli|v
mult|mult|v
doucement|doucement|v
et|et|v
l’|l’4|v
##|##
asist|asist|v
de_couste|de_couste|v
lui|lui|v
.|.|v
quant|quant|v
##|##
jason|jason|v
et|et|v
hercules|hercules|v
et|et|v
les|les|v
##|##
autres|autres|v
gresois|gresois2|v
virent|virent|v
la|la|v
damoisele|damoisele|v
##|##
venir|venir|v
,|,|v
qi|qi|v
de|de|v
si|si|v
##|##
mervoilleuse|mervoilleuse|v
biauté|biauté|v
estoit|estoit|v
et|et|v
si|si|v
##|##
richement|richement|v
aornee|aornee|v
et|et|v
asimee|asimee|v
,|,|v
##|##
il|il1|v
esbaïrent|esbaïrent|v
tos|tos4|v
esnelepas|esnelepas|v
q’|q’1|v
##|##
il|il1|v
la|la1|v
virent|virent|v
aparir|aparir|v
devant|devant1|v
##|##
els|els1|v
,|,|v
car|car|v
la|la|v
mervoille|mervoille|v
##|##
de|de|v
sa|sa|v
biauté|biauté|v
et|et|v
de|de|v
##|##
son|son1|v
hornement|hornement|v
ne|ne|v
senbloit|senbloit|v
pas|pas|v
##|##
chouse|chouse|v
terriene|terriene|v
mes|mes|v
esperituel|esperituel|v
.|.|v
##|##
quant|quant|v
la|la|v
damoiselle|damoiselle|v
fu|fu2|v
devant|devant1|v
##|##
son|son1|v
pere|pere1|v
venue|venue1|v
et|et|v
il|il|v
##|##
l’|l’4|v
ot|ot1|v
de_lés|de_lés|v
lui|lui|v
asise|asise|v
##|##
et|et|v
elle|elle|v
ot|ot1|v
chousi|chousi|v
et|et|v
##|##
veü|veü|v
devant|devant1|v
li|li|v
jason|jason1|v
et|et|v
##|##
les|les|v
autres|autres1|v
ses|ses1|v
conpaignons|conpaignons1|v
,|,|v
##|##
elle|elle|v
enquist|enquist|v
et|et|v
demanda|demanda|v
son|son1|v
##|##
pere|pere1|v
de|de|v
lor|lor1|v
estre|estre1|v
et|et|v
##|##
qi|qi3|v
·l|·l|v
estoient|estoient1|v
et|et|v
qoi|qoi|v
##|##
aloient|aloient3|v
chersant|chersant|v
por|por|v
cele|cele|v
contree|contree|v
##|##
.|.|v
li|li|v
roi|roi|v
li|li2|v
en|en2|v
##|##
dist|dist|v
toute|toute|v
la|la|v
verité|verité|v
car|car|v
##|##
bien|bien4|v
la|la1|v
sovoit|sovoit|v
.|.|v
quant|quant|v
##|##
la|la|v
damoiselle|damoiselle|v
entendi|entendi|v
qe|qe3|v
ce|ce|v
##|##
estoit|estoit|v
jason|jason|v
,|,|v
li|li|v
biau|biau|v
##|##
,|,|v
li|li|v
preu|preu|v
,|,|v
li|li|v
##|##
vaillant|vaillant|v
de|de|v
qoi|qoi|v
tot|tot|v
le|le|v
##|##
monde|monde|v
parloit|parloit|v
,|,|v
elle|elle|v
le|le4|v
##|##
comensa|comensa|v
à|à|v
regarder|regarder|v
mult|mult|v
ententivement|ententivement|v
##|##
.|.|v
et|et|v
ensi|ensi|v
regardant|regardant|v
jason|jason|v
##|##
,|,|v
maintenant|maintenant|v
li|li4|v
enbla|enbla|v
amor|amor1|v
##|##
son|son1|v
cuor|cuor|v
;|;|v
la|la|v
très|très|v
grant|grant4|v
##|##
biauté|biauté|v
de|de|v
jason|jason1|v
l’|l’4|v
ot|ot1|v
##|##
maintenant|maintenant|v
conqise|conqise|v
et|et|v
vencue|vencue|v
de|de|v
##|##
tel|tel6|v
mainiere|mainiere|v
q’|q’1|v
elle|elle|v
ne|ne|v
##|##
pooit|pooit1|v
mès|mès|v
son|son1|v
cuor|cuor|v
refrener|refrener|v
##|##
de|de|v
s’|s’2|v
amor|amor|v
neis|neis|v
ses|ses1|v
##|##
euz|euz|v
en|en|v
autre|autre4|v
parte|parte|v
tendre|tendre|v
##|##
por|por|v
regarder|regarder|v
fors|fors|v
à|à|v
li|li2|v
##|##
tant_seulement|tant_seulement|v
.|.|v
je|je|v
cuit|cuit|v
qe|qe3|v
##|##
se|se2|v
jason|jason|v
li|li4|v
reqeroit|reqeroit|v
s’|s’2|v
##|##
amor|amor|v
,|,|v
elle|elle|v
ne|ne|v
li|li2|v
##|##
ascondiroit|ascondiroit|v
pas|pas|v
.|.|v
mult|mult|v
desiroit|desiroit|v
##|##
la|la|v
damoiselle|damoiselle|v
medea|medea|v
avoir|avoir|v
seignorie|seignorie|v
##|##
sor|sor|v
jason|jason1|v
et|et|v
poësté|poësté|v
por|por|v
##|##
tel|tel5|v
q’|q’1|v
il|il|v
l’|l’4|v
amast|amast|v
##|##
.|.|v
si|si|v
dit|dit2|v
bien|bien4|v
à|à|v
##|##
soi|soi|v
meïsmes|meïsmes4|v
qe|qe3|v
poi|poi|v
priseroit|priseroit|v
##|##
de_sor_mès|de_sor_mès|v
son|son1|v
grant|grant1|v
senz|senz1|v
et|et|v
##|##
son|son1|v
grant|grant1|v
savoir|savoir|v
ce|ce2|v
elle|elle|v
##|##
de|de|v
ce|ce1|v
ne|ne|v
set|set|v
à|à|v
##|##
bon|bon1|v
chief|chief1|v
venir|venir|v
.|.|v
coment|coment|v
##|##
li|li|v
roi|roi|v
oetes|oetes|v
comanda|comanda|v
à|à|v
##|##
sa|sa|v
fille|fille|v
medea|medea|v
qu’|qu’1|v
elle|elle|v
##|##
s’|s’|v
acontast|acontast|v
de|de|v
jason|jason1|v
et|et|v
##|##
de|de|v
hercules|hercules1|v
et|et|v
les|les4|v
honorast|honorast|v
##|##
et|et|v
conjoïst|conjoïst|v
car|car|v
il|il|v
le|le6|v
##|##
voloit|voloit|v
ensi|ensi|v
.|.|v
quant|quant|v
il|il1|v
##|##
orent|orent1|v
soupé|soupé|v
et|et|v
les|les1|v
tables|tables|v
##|##
furen|furen|v
levees|levees|v
,|,|v
medea|medea|v
se|se|v
##|##
mist|mist1|v
de_denz|de_denz|v
sa|sa|v
chanbre|chanbre|v
ensi|ensi|v
##|##
destroite|destroite|v
et|et|v
esprise|esprise|v
de_l’|de_l’|v
amor|amor2|v
##|##
jason|jason1|v
com|com|v
je|je|v
vos|vos|v
ai|ai|v
##|##
contés|contés|v
.|.|v
elle|elle|v
soufri|soufri|v
toute|toute|v
##|##
la|la|v
nuit|nuit|v
à|à|v
mult|mult|v
grant|grant4|v
##|##
poine|poine|v
et|et|v
à|à|v
grant|grant1|v
travail|travail|v
##|##
,|,|v
toute|toute|v
fois|fois1|v
pensant|pensant|v
coment|coment|v
##|##
et|et|v
en|en|v
quell|quell|v
mainiere|mainiere|v
elle|elle|v
##|##
peüst|peüst|v
de|de|v
ce|ce1|v
à|à|v
bon|bon1|v
##|##
chief|chief1|v
venir|venir|v
.|.|v
quant|quant|v
vint|vint|v
##|##
au|au|v
chief|chief1|v
de|de|v
la|la|v
semaine|semaine|v
##|##
,|,|v
li|li|v
roi|roi|v
fist|fist1|v
venir|venir|v
##|##
medea|medea|v
devant|devant1|v
soi|soi|v
en|en|v
sa|sa|v
##|##
sala|sala|v
qi|qi|v
mult|mult|v
estoit|estoit1|v
riche|riche|v
##|##
et|et|v
grant|grant4|v
,|,|v
si|si|v
la|la1|v
##|##
conjoï|conjoï|v
et|et|v
acoula|acoula|v
plus|plus|v
de|de|v
##|##
c|c|v
fois|fois|v
et|et|v
baisa|baisa|v
.|.|v
##|##
et|et|v
quant|quant|v
il|il|v
l’|l’4|v
ot|ot1|v
##|##
ensi|ensi|v
conjoié|conjoié|v
et|et|v
acollee|acollee|v
,|,|v
##|##
il|il|v
li|li4|v
dist|dist|v
:|:|v
belle|belle|v
fille|fille|v
##|##
,|,|v
je|je|v
vos|vos|v
comant|comant|v
et|et|v
##|##
vuoil|vuoil1|v
qe|qe3|v
vos|vos1|v
vos|vos|v
acontés|acontés|v
##|##
à|à|v
jason|jason1|v
et|et|v
à|à|v
hercules|hercules1|v
##|##
et|et|v
vos|vos1|v
les|les4|v
honorés|honorés1|v
et|et|v
##|##
festoiés|festoiés|v
por_ce_que|por_ce_que|v
aus|aus|v
homes|homes|v
sont|sont|v
##|##
,|,|v
et|et|v
avec|avec|v
lor|lor2|v
autesse|autesse|v
##|##
sont|sont1|v
il|il1|v
les|les|v
plus|plus2|v
vaillans|vaillans|v
##|##
homes|homes|v
qi|qi|v
soient|soient|v
en|en|v
vie|vie|v
##|##
.|.|v
alés|alés5|v
le|le4|v
conjoir|conjoir|v
,|,|v
##|##
qe|qe3|v
je|je|v
le|le6|v
vuoil|vuoil1|v
"|"||v
##|##
.|.|v
quant|quant|v
la|la|v
damoisele|damoisele|v
hoï|hoï|v
##|##
ce_qe|ce_qe|v
son|son|v
pere|pere|v
li|li4|v
disoit|disoit|v
##|##
,|,|v
à_mervoille|à_mervoille|v
hot|hot1|v
grant|grant4|v
joie|joie|v
##|##
de_denz|de_denz|v
son|son1|v
cuor|cuor|v
;|;|v
ja|ja|v
fust|fust1|v
##|##
se|se3|v
q’|q’1|v
elle|elle|v
ne|ne|v
feïst|feïst|v
##|##
nuls|nuls1|v
senblant|senblant|v
.|.|v
si|si|v
i|i|v
##|##
ala|ala|v
par|par|v
la|la|v
volonté|volonté|v
son|son1|v
##|##
pere|pere1|v
aconplir|aconplir|v
,|,|v
si|si|v
s’|s’|v
##|##
aconta|aconta|v
de|de|v
jason|jason1|v
et|et|v
de|de|v
##|##
son|son1|v
conpaignon|conpaignon|v
hercules|hercules1|v
mult|mult|v
sajement|sajement|v
##|##
,|,|v
o|o|v
simple|simple|v
chiere|chiere|v
et|et|v
##|##
hotouse|hotouse|v
regardeüre|regardeüre|v
.|.|v
elle|elle|v
s’|s’|v
##|##
asist|asist|v
devant|devant1|v
els|els1|v
.|.|v
les|les|v
##|##
dui|dui|v
conpaignons|conpaignons|v
li|li2|v
firent|firent|v
mult|mult|v
##|##
grant|grant1|v
henor|henor|v
et|et|v
mult|mult|v
grant|grant4|v
##|##
joie|joie|v
.|.|v
adonc|adonc|v
comensa|comensa|v
medea|medea|v
##|##
à|à|v
parler|parler|v
à|à|v
jason|jason1|v
auques|auques|v
##|##
baset|baset|v
en|en|v
tel|tel6|v
mainiere|mainiere|v
:|:|v
"|"||v
##|##
jason|jason|v
,|,|v
fist|fist|v
elle|elle|v
,|,|v
##|##
por_ce_qe|por_ce_qe|v
je|je|v
sai|sai|v
qe|qe3|v
vos|vos1|v
##|##
estes|estes1|v
mult|mult|v
gentil|gentil|v
home|home|v
et|et|v
##|##
mult|mult|v
vaillant|vaillant|v
et|et|v
biau|biau|v
sor|sor|v
##|##
tos|tos1|v
autres|autres5|v
et|et|v
qe|qe3|v
vos|vos1|v
##|##
estes|estes2|v
de|de|v
strange|strange|v
païs|païs|v
,|,|v
##|##
si|si|v
vos|vos|v
dorai|dorai|v
consol|consol|v
droiturier|droiturier|v
##|##
,|,|v
mes|mes|v
ja|ja|v
por_ce|por_ce|v
ne|ne|v
##|##
me|me|v
devés|devés|v
à|à|v
plus|plus|v
fol|fol|v
##|##
atenir|atenir|v
"|"||v
.|.|v
"|"||v
dame|dame|v
##|##
,|,|v
fist|fist|v
jason|jason|v
,|,|v
de_ce_q’|de_ce_q’|v
##|##
il|il2|v
vos|vos|v
est|est2|v
pleü|pleü|v
à|à|v
##|##
moi|moi|v
parler|parler|v
,|,|v
vos|vos|v
merci|merci|v
##|##
je|je|v
mult|mult|v
de_bonerement|de_bonerement|v
si_come|si_come|v
à_la|à_la|v
##|##
plus|plus2|v
saje|saje3|v
damoiselle|damoiselle|v
et|et|v
à_la|à_la|v
##|##
plus|plus2|v
vaillant|vaillant|v
et|et|v
à_la|à_la|v
plus|plus2|v
##|##
treplaisant|treplaisant|v
qi|qi|v
soit|soit|v
en|en|v
vie|vie|v
##|##
"|"||v
.|.|v
"|"||v
jason|jason|v
,|,|v
##|##
fist|fist|v
medea|medea|v
,|,|v
je|je|v
sai|sai|v
##|##
bien|bien4|v
por_quoi|por_quoi|v
vos|vos1|v
estes|estes|v
venus|venus1|v
##|##
en|en|v
cestui|cestui3|v
païs|païs|v
.|.|v
vos|vos1|v
##|##
i|i|v
estes|estes|v
venus|venus1|v
por|por|v
la|la|v
##|##
toison|toison|v
dou|dou|v
monton|monton1|v
quere|quere|v
,|,|v
##|##
de|de|v
qoi|qoi|v
je|je|v
vos|vos|v
di|di|v
##|##
qe|qe3|v
vostre|vostre4|v
cuidier|cuidier|v
est|est1|v
follie|follie|v
##|##
car|car|v
avoir|avoir|v
ne|ne|v
la|la1|v
poriez|poriez|v
##|##
en|en|v
nulle|nulle|v
mainiere|mainiere|v
,|,|v
ni|ni|v
##|##
por|por|v
force|force|v
ni|ni|v
por|por|v
enginz|enginz|v
##|##
,|,|v
car|car|v
,|,|v
c’|c’|v
il|il1|v
##|##
fussent|fussent|v
tot|tot5|v
cels|cels|v
qi|qi|v
sont|sont3|v
##|##
et|et|v
qi|qi|v
furent|furent1|v
onqes|onqes|v
nés|nés1|v
##|##
asenblees|asenblees|v
,|,|v
ne|ne|v
le|le4|v
porroient|porroient1|v
##|##
il|il1|v
avoir|avoir|v
.|.|v
asés|asés|v
i|i|v
##|##
sont|sont3|v
ja|ja|v
esprovee|esprovee|v
de|de|v
vaillant|vaillant|v
##|##
homes|homes|v
dou|dou|v
monde|monde1|v
le_qels|le_qels|v
en|en2|v
##|##
sont|sont3|v
mors|mors|v
,|,|v
ni|ni|v
autre|autre10|v
##|##
n’|n’|v
i|i|v
ont|ont1|v
gaagnés|gaagnés|v
.|.|v
##|##
et|et|v
savés|savés|v
vos|vos1|v
por_qoi|por_qoi|v
se|se3|v
##|##
avient|avient|v
?|?|v
por_ce_qe|por_ce_qe|v
les|les|v
diex|diex1|v
i|i|v
##|##
ont|ont1|v
lor|lor2|v
garde|garde|v
asise|asise|v
en|en|v
##|##
tel|tel6|v
mainiere|mainiere|v
com|com|v
je|je|v
te|te|v
##|##
dirai|dirai|v
"|"||v
.|.|v
coment|coment|v
medea|medea|v
##|##
devis|devis|v
à|à|v
jason|jason1|v
coment|coment|v
le|le|v
##|##
monton|monton|v
estoit|estoit2|v
gardés|gardés|v
.|.|v
"|"||v
##|##
jason|jason|v
,|,|v
fist|fist|v
medea|medea|v
,|,|v
##|##
mais|mais|v
li|li|v
diex|diex2|v
de|de|v
bataille|bataille|v
##|##
i|i|v
a|a2|v
asis|asis|v
dui|dui|v
buef|buef3|v
##|##
de|de|v
cuire|cuire|v
por|por|v
tel|tel6|v
mainiere|mainiere|v
##|##
artefiéz|artefiéz|v
qe|qe3|v
,|,|v
quant|quant|v
il|il1|v
##|##
sont|sont3|v
corociés|corociés|v
,|,|v
il|il1|v
getent|getent|v
##|##
feu|feu1|v
por|por|v
le|le|v
nes|nes|v
et|et|v
##|##
par|par|v
la|la|v
boche|boche|v
.|.|v
si|si|v
##|##
vos|vos|v
di|di|v
veraiement|veraiement|v
qe|qe3|v
qi|qi|v
##|##
de|de|v
celui|celui1|v
feu|feu1|v
est|est2|v
ataint|ataint|v
##|##
,|,|v
morir|morir|v
li|li2|v
convient|convient|v
sanz|sanz|v
##|##
demorer|demorer|v
.|.|v
ces|ces|v
buef|buef2|v
i|i|v
##|##
sont|sont2|v
mis|mis1|v
à_la|à_la|v
garde|garde|v
de|de|v
##|##
celui|celui1|v
monton|monton1|v
et|et|v
,|,|v
qi|qi|v
##|##
le|le|v
monton|monton1|v
voudra|voudra|v
avoir|avoir|v
,|,|v
##|##
il|il2|v
li|li2|v
convendroit|convendroit|v
en|en|v
tel|tel6|v
##|##
guise|guise|v
hovrer|hovrer|v
qu’|qu’1|v
il|il|v
amansast|amansast|v
##|##
les|les|v
dui|dui|v
buef|buef3|v
et|et|v
domast|domast|v
##|##
en|en|v
tel|tel6|v
guise|guise|v
q’|q’1|v
il|il|v
##|##
le|le5|v
feïst|feïst1|v
arer|arer|v
:|:|v
en|en|v
tel|tel6|v
##|##
mainiere|mainiere|v
les|les4|v
a|a2|v
mars|mars|v
establis|establis|v
##|##
.|.|v
et|et|v
puis_qe|puis_qe|v
tot_ce|tot_ce|v
fust|fust2|v
##|##
fait|fait2|v
,|,|v
si|si|v
i|i|v
convendroit|convendroit|v
##|##
un|un1|v
autre|autre4|v
chouse|chouse|v
achever|achever|v
mult|mult|v
##|##
mervoilleuse|mervoilleuse|v
,|,|v
car|car|v
encor|encor|v
i|i|v
##|##
a|a1|v
un|un|v
mervoilleus|mervoilleus|v
serpent|serpent|v
asis|asis2|v
##|##
por|por|v
le|le|v
monton|monton1|v
garder|garder|v
qi|qi|v
##|##
est|est|v
de|de|v
mervoilleuse|mervoilleuse|v
grandor|grandor|v
;|;|v
le_qels|le_qels1|v
##|##
est|est|v
de|de|v
tel|tel6|v
porveanse|porveanse|v
car|car|v
##|##
il|il|v
ne|ne|v
dort|dort|v
de|de|v
nulle|nulle|v
##|##
saison|saison|v
por|por|v
le|le|v
monton|monton1|v
miels|miels|v
##|##
garder|garder|v
.|.|v
si|si|v
vos|vos|v
di|di|v
##|##
q’|q’1|v
il|il|v
ne|ne|v
li|li2|v
apresera|apresera|v
##|##
ja|ja|v
nuls|nuls|v
homes|homes|v
à|à|v
cui|cui|v
##|##
il|il2|v
ne|ne|v
conviengne|conviengne|v
morir|morir|v
demanois|demanois|v
##|##
car|car|v
il|il|v
gete|gete|v
feu|feu1|v
meslé|meslé|v
##|##
avec|avec|v
venin|venin|v
à|à|v
si|si|v
grant|grant4|v
##|##
foison|foison|v
qe|qe3|v
nulle|nulle|v
chouse|chouse|v
vivant|vivant|v
##|##
qe|qe|v
si|si1|v
aprochast|aprochast|v
ne|ne|v
poroit|poroit|v
##|##
sans|sans|v
mort|mort|v
eschaper|eschaper|v
.|.|v
li|li|v
##|##
serpent|serpent|v
est|est1|v
si|si|v
grant|grant|v
et|et|v
##|##
si|si|v
ideus|ideus|v
et|et|v
si|si|v
porveant|porveant|v
##|##
q’|q’1|v
il|il|v
ne|ne|v
puet|puet|v
estre|estre|v
##|##
pris|pris2|v
ne|ne|v
engignés|engignés|v
ni|ni|v
mort|mort2|v
##|##
.|.|v
et|et|v
por_ce|por_ce|v
te|te|v
di|di|v
##|##
je|je|v
qe|qe3|v
,|,|v
se|se2|v
tu|tu|v
##|##
i|i|v
vais|vais|v
,|,|v
tost|tost|v
i|i|v
##|##
porais|porais|v
mort|mort|v
recevoir|recevoir|v
"|"||v
.|.|v
##|##
coment|coment|v
jason|jason|v
respondi|respondi|v
à|à|v
medea|medea|v
##|##
et|et|v
coment|coment|v
medea|medea|v
li|li2|v
descovri|descovri|v
##|##
son|son1|v
coraje|coraje|v
.|.|v
quant|quant|v
jason|jason|v
##|##
ot|ot1|v
entendu|entendu1|v
ce_qe|ce_qe|v
medea|medea|v
li|li2|v
##|##
ot|ot1|v
dit|dit1|v
,|,|v
il|il|v
respondi|respondi|v
##|##
en|en|v
tel|tel6|v
mainiere|mainiere|v
:|:|v
"|"||v
dame|dame|v
##|##
,|,|v
fist|fist|v
il|il|v
,|,|v
je|je|v
##|##
sui|sui2|v
venus|venus|v
en|en|v
cestui|cestui3|v
païs|païs|v
##|##
por|por|v
la|la|v
toison|toison|v
qerre|qerre|v
ensi|ensi|v
##|##
com|com|v
ver|ver|v
dites|dites|v
.|.|v
et|et|v
##|##
por_ce_que|por_ce_que|v
je|je|v
sui|sui2|v
por|por|v
la|la|v
##|##
toison|toison|v
venus|venus|v
,|,|v
si|si|v
vos|vos|v
##|##
di|di|v
qe|qe3|v
je|je|v
sans|sans|v
li|li2|v
##|##
ne|ne|v
retorneroie|retorneroie|v
en|en|v
cestui|cestui3|v
païs|païs|v
##|##
;|;|v
et|et|v
se|se2|v
ne|ne|v
la|la1|v
porai|porai|v
##|##
avoir|avoir|v
,|,|v
je|je|v
vos|vos|v
di|di|v
##|##
qe|qe3|v
je|je|v
aime|aime|v
miels|miels|v
morir|morir|v
##|##
qe|qe3|v
jamés|jamés|v
en|en|v
mon|mon1|v
païs|païs|v
##|##
retorner|retorner|v
,|,|v
por_ce_qe|por_ce_qe|v
je|je|v
seroie|seroie|v
##|##
honis|honis|v
à|à|v
tot|tot1|v
jors|jors|v
.|.|v
##|##
et|et|v
por_ce|por_ce|v
,|,|v
dame|dame|v
,|,|v
##|##
vostre|vostre4|v
saje|saje2|v
parler|parler1|v
à|à|v
moi|moi|v
##|##
deconforter|deconforter|v
ne|ne|v
monte|monte|v
noiant|noiant|v
,|,|v
##|##
car|car|v
je|je|v
ne|ne|v
retorneroie|retorneroie|v
en|en|v
##|##
mon|mon1|v
païs|païs|v
sans|sans|v
prover|prover|v
ce_qe|ce_qe|v
##|##
avenir|avenir|v
m’|m’|v
en|en2|v
poira|poira|v
.|.|v
##|##
et|et|v
se|se2|v
je|je|v
ne|ne|v
le|le4|v
##|##
poirai|poirai|v
avoir|avoir|v
,|,|v
je|je|v
vos|vos|v
##|##
di|di|v
qe|qe3|v
je|je|v
aime|aime|v
miels|miels|v
##|##
morir|morir|v
qe|qe3|v
en_si|en_si|v
retorner|retorner|v
en|en|v
##|##
ma|ma|v
contree|contree|v
por_ce_qe|por_ce_qe|v
je|je|v
seroie|seroie|v
##|##
honis|honis|v
à|à|v
tot|tot2|v
jornés|jornés1|v
et|et|v
##|##
clamés|clamés|v
recreant|recreant|v
"|"||v
.|.|v
"|"||v
##|##
jason|jason|v
,|,|v
fist|fist|v
medea|medea|v
,|,|v
##|##
je|je|v
voi|voi|v
bien|bien4|v
qe|qe3|v
por|por|v
##|##
parler|parler1|v
ne|ne|v
por|por|v
chastiement|chastiement|v
qe|qe1|v
##|##
je|je|v
te|te|v
feïsse|feïsse|v
tu|tu|v
ne|ne|v
##|##
te|te|v
chastierois|chastierois|v
de|de|v
cest|cest|v
enprise|enprise|v
##|##
.|.|v
je|je|v
le|le6|v
t’|t’|v
ai|ai|v
##|##
dit|dit1|v
et|et|v
encore|encore|v
le|le6|v
te|te|v
##|##
di|di|v
qe|qe3|v
à|à|v
ta|ta|v
mort|mort|v
##|##
vais|vais|v
,|,|v
nuls|nuls3|v
ne|ne|v
t’|t’|v
##|##
en|en2|v
porroit|porroit|v
garentir|garentir|v
fors|fors|v
moi|moi1|v
##|##
seulement|seulement|v
.|.|v
mes|mes|v
je|je|v
te|te|v
##|##
di|di|v
en_si|en_si|v
:|:|v
puis_qe|puis_qe|v
je|je|v
voi|voi|v
##|##
qe|qe3|v
tu|tu|v
as|as2|v
cestui|cestui3|v
afer|afer1|v
##|##
enpris|enpris|v
si|si|v
à_cert|à_cert|v
qe|qe3|v
pui|pui|v
##|##
aler|aler|v
vuois|vuois|v
,|,|v
se|se2|v
je|je|v
##|##
certaine|certaine|v
qe|qe3|v
tu|tu|v
me|me|v
preïsse|preïsse|v
##|##
à|à|v
feme|feme|v
espouse|espouse|v
et|et|v
qe|qe3|v
##|##
amor|amor2|v
verais|verais|v
et|et|v
bone|bone|v
foi|foi|v
##|##
me|me|v
deüssiéz|deüssiéz|v
porter|porter|v
et|et|v
qe|qe3|v
##|##
tu|tu|v
me|me|v
deüssiéz|deüssiéz|v
mener|mener|v
en|en|v
##|##
ton|ton|v
païs|païs|v
ne|ne|v
jamés|jamés|v
ne|ne|v
##|##
me|me|v
deüssiéz|deüssiéz|v
abandonner|abandonner|v
,|,|v
je|je|v
##|##
te|te|v
doroie|doroie|v
à|à|v
se|se4|v
fere|fere|v
##|##
bon|bon1|v
conseil|conseil|v
à_ce_qe|à_ce_qe|v
je|je|v
sai|sai|v
##|##
tant|tant|v
de|de|v
nigromansie|nigromansie|v
et|et|v
d’|d’|v
##|##
enchantement|enchantement|v
et|et|v
de|de|v
tot_ce|tot_ce|v
qe|qe|v
##|##
à|à|v
ce|ce1|v
faire|faire|v
apartient|apartient|v
,|,|v
##|##
qe|qe3|v
legierement|legierement|v
poiras|poiras|v
la|la|v
toison|toison|v
##|##
avoir|avoir|v
car|car|v
les|les1|v
chouses|chouses|v
qi|qi|v
##|##
sont|sont1|v
